id,day,t,type,speaker,content,created_at
19,0,24001.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:03:12.160788
13,0,24001.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:03:12.385436
15,0,24001.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:03:12.471017
19,0,24001.0,0,,"I choose to Eat at home because Given that it is early morning (06:40), the weather is pleasant but there is no immediate need to go outside, and the current location is at home, eating at home is the most convenient and controllable option. As a public defender with likely a structured schedule, starting the day with a meal at home supports routine and preparedness. There is no indication of preference for dining out, and emotion is neutral (relief), suggesting comfort with familiar environments. Social norms also support having breakfast at home in the early hours, especially before professional duties begin. Preparing food at home is highly controllable given the current location and time.",2025-10-11 01:03:21.908836
10,0,24001.0,0,,"I choose to Eat at home because Given that it is early morning (06:40), the weather is sunny, and the temperature is a comfortable 23°C, eating at home is practical and aligns with a routine start to the day. As a 40-year-old geologist with no urgent plans indicated, preparing a meal at home is likely in line with personal preference for simplicity and health control. Social norms support starting the day with a home-prepared meal when at home, especially at this hour when external dining options may be limited or less common. Additionally, perceived control is high because being at home provides direct access to food, cooking facilities, and minimal effort is required to prepare a meal, making 'Eat at home' the most feasible and suitable option.",2025-10-11 01:03:23.825784
13,0,24001.0,0,,"I choose to Eat at home because As an organic grocery owner, there is likely easy access to healthy, high-quality food at home, aligning with personal values and preferences. Eating at home at 06:40 suits a morning routine and reflects a peaceful, relieved emotional state without urgency to go out. Social norms support starting the day calmly, especially for someone of age 58 in a stable occupation. Preparing a meal at home is highly controllable, given the current location and time, requiring minimal effort and resources. The sunny weather and pleasant temperature (23°C) do not necessitate staying indoors, but they also don't create pressure to go out. Thus, 'Eat at home' is the most natural, convenient, and aligned option.",2025-10-11 01:03:24.352763
15,0,24001.0,0,,"I choose to Eat at home because Given that it is early morning (06:40), the weather is pleasant but there is no immediate need to go outside, and the person is currently at home with a neutral emotional state, eating at home is the most convenient and controllable option. As a bartender, irregular hours may make home routines valuable, and preparing a meal at home aligns with a practical and relaxed start to the day. Social norms do not discourage eating at home, especially in the early hours when restaurants may not be open or are less frequented. The perceived control is high because ingredients and cooking facilities are likely readily available, requiring minimal effort compared to going out.",2025-10-11 01:03:25.522680
18,0,24601.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:03:43.187279
3,0,24601.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:03:43.308074
11,0,24601.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:03:43.612292
6,0,24601.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:03:43.613748
9,0,24601.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:03:43.821304
6,0,24601.0,0,,"I choose to Eat at home because Given that it is early morning (06:50) and the current need is to satisfy hunger, eating at home is convenient and aligns well with being already at the current location. The pleasant weather and moderate temperature (23°C) might suggest going out, but as an astrophysicist with a likely structured routine, starting the day with a home meal supports stability and efficiency. There is no indication of social pressure to eat outside, and preparing food at home provides full control over timing, nutrition, and effort. Thus, 'Eat at home' scores high in attitude, normative acceptability, and especially perceived control.",2025-10-11 01:03:53.437048
18,0,24601.0,0,,"I choose to Eat at home because Given that it is early morning (06:50), the person is at home, and the weather—although pleasant—does not necessitate going out, preparing a meal at home is the most practical and efficient way to satisfy hunger. As a community organizer with likely variable daily schedules, starting the day with a controlled, comfortable routine supports well-being. Eating at home aligns with a sense of relief and neutral thought, promoting stability. Social norms also support having breakfast at home during this time, especially before official activities begin. Additionally, perceived control is high because ingredients are likely available, no travel is needed, and the action can be completed quickly and independently.",2025-10-11 01:03:54.150460
3,0,24601.0,0,,"I choose to Eat at home because Given that it is early morning (06:50), the weather is sunny and temperature is pleasant at 23°C, but since the user is currently at home and likely preparing for the day as a Pharmaceutical Sales Rep, eating at home is convenient and time-efficient. The user feels relief and has no pressing emotional or cognitive distractions, making a familiar, controlled environment favorable. Eating at home aligns with personal comfort and routine, especially before starting a workday. Social norms support starting the day with a home-prepared meal when possible, particularly for health and professionalism. Perceived control is high because food preparation or consumption at home requires minimal effort and resources, and there is no need to travel despite good weather.",2025-10-11 01:03:55.805833
11,0,24601.0,0,,"I choose to Eat at home because Given that it is early morning (06:50), the weather is sunny but temperature is mild (23°C), and the current location is at home, preparing a meal at home is both convenient and efficient. As an HR Director aged 48 with a likely structured routine, starting the day with a home-prepared meal aligns well with personal control and health preferences. Eating at home is socially normative for early hours before work, especially when no immediate social engagements are indicated. The perceived control is high because ingredients and cooking facilities are readily accessible at home, requiring minimal effort. Although eating outside is possible, it would involve unnecessary travel and cost at this early hour. Therefore, 'Eat at home' scores highest across attitude, subjective norm, and perceived control.",2025-10-11 01:03:56.607860
9,0,24601.0,0,,"I choose to Eat at home because Given that it is early morning (06:50) and the individual is at home, eating at home is convenient and aligns with typical routines for someone starting the day. The pleasant weather and mild temperature (23°C) do not necessitate going out, and as a plasma physicist likely valuing efficiency and routine, preparing a meal at home is time-effective and controllable. There is no indication of desire to socialize or dine out, and 'eat outside' or 'eat at current location' are less specific—'eat at home' is a subset of 'eat at current location' but more precise. Eating at home is also likely socially acceptable and normative at this hour. Perceived control is high due to familiarity with the kitchen and immediate access to food.",2025-10-11 01:03:57.216437
4,0,25201.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:04:12.781187
8,0,25201.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:04:13.165344
16,0,25201.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:04:13.166075
8,0,25201.0,0,,"I choose to Eat at current location because Given that it is early morning (07:00) and the user is already at their workplace, eating at the current location is convenient and time-efficient. As an experimental physicist, the work environment may involve scheduled experiments or preparations early in the day, making staying on-site practical. The pleasant weather (23°C, sunny) might make going outside appealing, but since the need is immediate and no strong preference is indicated, minimizing disruption is favorable. Colleagues may also be arriving or beginning work, normalizing on-site breakfast consumption. With no information suggesting limited food availability at work, perceived control remains high. Thus, 'Eat at current location' scores highest across all dimensions.",2025-10-11 01:04:22.821902
4,0,25201.0,0,,"I choose to Eat at home because Given that it is early morning (07:00), the person is at home, and the weather while sunny does not necessitate going out, eating at home is convenient and aligns with a routine breakfast behavior. As an aerospace engineer with likely structured habits, preparing a meal at home is efficient and controllable. There is no indication of preference for dining out, and emotion is neutral (relief), favoring low-effort decisions. Social norms support starting the day with a home meal, especially at this hour. The perceived control is high because ingredients and cooking facilities are readily accessible at home.",2025-10-11 01:04:23.199912
16,0,25201.0,0,,"I choose to Eat at home because Given that it is early morning (07:00), the weather is sunny but temperature is mild (23°C), and you are currently at home with no pressing need to go out, eating at home is convenient and aligns with a relaxed start to the day. As a late-night talk show host, your schedule may involve irregular hours, making a home meal at this hour practical. Preparing food at home offers control over timing, nutrition, and effort, especially when no strong social or environmental cues favor dining out. There is no indication of preference for外出 or social dining, and 'eating at home' scores highest in perceived control due to immediate access to food resources. Social norms do not discourage eating at home in the morning, especially for someone with a non-traditional work schedule. Therefore, 'Eat at home' is the most suitable option.",2025-10-11 01:04:29.053056
1,0,25501.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:04:37.143727
5,0,25501.0,0,,I need to change my plan because the need of [hungry] is more important than [whatever],2025-10-11 01:04:37.658126
5,0,25501.0,0,,"I choose to Eat at current location because Given that the weather is sunny and the temperature is a pleasant 23°C, eating outside is enjoyable. Since you are already outside and experiencing distress, minimizing effort and time to satisfy hunger is important. Eating at your current location allows immediate need fulfillment without requiring travel or additional planning. As a pharmaceutical executive, social norms do not strongly discourage outdoor eating, especially if done discreetly. The high perceived control comes from the immediacy and feasibility of consuming food where you are, particularly if you have food with you or can quickly obtain a snack nearby.",2025-10-11 01:04:49.638254
1,0,25501.0,0,,"I choose to Eat at home because Given that the current location is at home, the weather is pleasant but not extreme, and the time is early morning (07:05), preparing a meal at home is convenient and efficient. As a theoretical physicist with likely high cognitive workload, maintaining a routine and minimizing decision fatigue supports eating at home. There is no indication of social pressure to eat outside, and given no information about income level, assuming moderate consumption behavior is reasonable. The perceived control is high because ingredients are likely available at home, and cooking or preparing food requires minimal effort at this hour. Emotionally, the state of relief and neutrality favors a low-stress option like eating at home.",2025-10-11 01:04:49.775549
12,0,25801.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:05:04.307402
12,0,25801.0,0,,"I choose to Eat at home because Given that the individual is a homemaker aged 65, currently at home with no pressing need to go out, and the weather and temperature are pleasant but not a strong motivator to leave, eating at home is the most natural and comfortable choice. As a homemaker, preparing or consuming food at home aligns well with routine and personal preference (high attitude). Social norms for someone in this role and age group also support home-based meals as a standard, responsible behavior (high subjective norm). Additionally, since the person is already at home, access to food, kitchen facilities, and minimal effort required for meal preparation or serving gives high perceived control. There is no indication of desire to eat out or any constraints preventing eating at home, making it the optimal choice.",2025-10-11 01:05:19.449320
2,0,26101.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:05:30.840710
20,0,26101.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:05:30.841896
5,0,26101.0,0,,"I feel unsettled due to exceeding my consumption limit and having to adjust my plans, though no major crisis is occurring.",2025-10-11 01:05:32.866690
12,0,26101.0,0,,I feel concerned about overspending and the financial strain it may bring.,2025-10-11 01:05:32.974310
12,0,26101.0,0,,I feel hungry,2025-10-11 01:05:34.295210
5,0,26101.0,0,,I feel hungry,2025-10-11 01:05:34.399268
20,0,26101.0,0,,"I choose to Eat at current location because Given that it is early morning (07:15) and the individual is already at the workplace, eating at the current location is efficient and aligns with a structured routine. As an orchestra conductor, the day may involve early rehearsals or planning, making convenience important. The pleasant weather (23°C, sunny) might make eating outside appealing, but it's still early and social norms in a professional workplace environment favor starting the day appropriately rather than informal outdoor dining. Eating at home is less feasible as the person is already at work. Thus, consuming a meal at the current location—possibly a prepared meal or café within the venue—offers the highest perceived control and social appropriateness, with good personal acceptability.",2025-10-11 01:05:43.136727
2,0,26101.0,0,,"I choose to Eat at current location because Given that it is early morning (07:15) and the individual is already at the workplace, eating at the current location is efficient and aligns with a routine start to the workday. As an experimental physicist, the work may involve time-sensitive tasks, making convenience valuable. The pleasant weather (23°C, sunny) might suggest a possible preference for going outside, but since hunger is the primary need and no strong emotional or social cues are present, immediate satisfaction with minimal disruption is optimal. Many professionals in similar roles often bring or have breakfast at their workplace, supporting the subjective norm. Perceived control is high because eating at the current location requires no travel, especially if food is already available or accessible via workplace facilities.",2025-10-11 01:05:44.551756
12,0,26101.0,0,,"I choose to Eat at home because Given that the individual is a homemaker aged 65, currently at home and experiencing hunger at 7:15 AM, 'Eat at home' is the most logical and comfortable choice. The sunny weather and mild temperature (23°C) do not necessitate going out, especially since there's no indication of a desire to socialize or travel. As a homemaker, preparing food at home aligns well with routine and preference, leading to a high attitude score. Social norms for someone in this demographic typically support starting the day with a home-prepared meal, especially breakfast, contributing to a strong subjective norm. Additionally, perceived control is high because cooking or preparing a meal at home requires minimal effort and resources when already at home, with full access to kitchen facilities. Emotional distress is present, but without any indication of it being severe, a familiar environment and routine activity like eating at home can provide comfort and stability.",2025-10-11 01:05:47.705247
5,0,26101.0,0,,"I choose to Eat outside because Given that the weather is sunny and the temperature is a comfortable 23°C, eating outside aligns well with current environmental conditions, making it an enjoyable option. Being already outside at 07:15 in the morning suggests that returning home to eat may be less convenient, reducing the attractiveness of 'Eat at home'. 'Eat at current location' is feasible but may lack proper facilities or comfort for a pharmaceutical executive accustomed to structured routines. Eating outside allows for a quick, socially acceptable meal at a café or breakfast vendor, which is normatively appropriate at this hour. The perceived control is high because food options are likely accessible outdoors at this time, especially in urban or commercial areas. Despite the emotion of distress, engaging in a simple, routine action like buying breakfast outside can provide both sustenance and a slight mood uplift through small environmental engagement.",2025-10-11 01:05:52.426075
17,0,26401.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:05:59.685733
5,0,26401.0,0,,"I feel overwhelmed by the failure to meet my economic plan, increasing my stress and frustration.",2025-10-11 01:06:01.206108
12,0,26401.0,0,,"I feel overwhelmed by worry and frustration over exceeding my budget, adding stress to an already lonely life.",2025-10-11 01:06:01.622659
5,0,26401.0,0,,I feel hungry,2025-10-11 01:06:01.863589
12,0,26401.0,0,,I feel hungry,2025-10-11 01:06:03.385146
17,0,26401.0,0,,"I choose to Eat at current location because Given that it is early morning (07:20) and you are already at your workplace as a News Anchor, eating at your current location is efficient and aligns with your professional routine. The pleasant weather (23°C, sunny) might make eating outside appealing, but since you are likely preparing for a broadcast or morning news segment, time and convenience are priorities. Eating at home is less feasible now as you are already at work. Colleagues may also eat at the workplace, supporting the social acceptability of this choice. You likely have control over accessing food at work (e.g., cafeteria, snacks, or brought meal), making this highly controllable.",2025-10-11 01:06:11.550649
5,0,26401.0,0,,"I choose to Eat at current location because The current weather is sunny and the temperature is a pleasant 23°C, making it comfortable to eat outside. Since the user is already outside and in a state of distress, minimizing effort and time to satisfy hunger is important. Eating at the current location avoids the need to travel home or seek a restaurant, aligning with high perceived control. As a pharmaceutical executive, social norms do not strongly discourage eating outdoors, especially if portable food is available. The attitude score is moderately high due to the convenience and environmental comfort, though it may be slightly lower than eating at home for some individuals who prefer structured meals. However, immediacy and context favor eating where the user currently is.",2025-10-11 01:06:15.063773
12,0,26401.0,0,,"I choose to Eat at home because Given that the individual is a homemaker aged 65, currently at home, and in a state of distress with no specific positive or negative thoughts, eating at home is the most comfortable and controllable option. The sunny weather and mild temperature (23°C) do not necessitate going out, and there is no indication of a desire for social interaction or change of environment. As a homemaker, preparing and consuming food at home aligns well with established routines and personal preference. Social norms support self-care at home for someone in this role and age group, especially in mild emotional distress. Additionally, eating at home requires minimal effort and resources, offering high perceived control over meal selection, timing, and preparation, making it the most suitable choice.",2025-10-11 01:06:15.373721
12,0,26701.0,0,,"I feel overwhelmed by worry and frustration over exceeding my budget, adding to my grief and sense of loss.",2025-10-11 01:06:28.161018
12,0,26701.0,0,,I feel hungry,2025-10-11 01:06:29.399289
12,0,26701.0,0,,"I choose to Eat at home because Given that the individual is a homemaker aged 65, currently at home, and experiencing hunger early in the morning (07:25), eating at home is the most logical and convenient choice. The sunny weather and mild temperature (23°C) might suggest outdoor activity, but there is no indication of plans or emotional motivation to go out. As a homemaker, preparing food at home aligns with established routines and preferences. Social norms support starting the day with a home-prepared meal, especially for someone in this demographic. Emotionally distressed state may reduce motivation to travel or eat outside, increasing the value of a familiar, controlled environment. Perceived control is high because food resources are readily accessible at home, require minimal effort, and allow immediate need satisfaction without external dependencies.",2025-10-11 01:06:41.897328
14,0,27001.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-10-11 01:06:50.712265
12,0,27001.0,0,,"I feel overwhelmed by worry and frustration after failing to stay within my budget, adding stress to an already lonely and difficult time.",2025-10-11 01:06:53.853860
5,0,27001.0,0,,"I feel overwhelmed by frustration and anxiety due to failing my plans and exceeding the consumption limit, despite no major external event occurring.",2025-10-11 01:06:54.049739
5,0,27001.0,0,,I feel hungry,2025-10-11 01:06:55.410849
12,0,27001.0,0,,I feel hungry,2025-10-11 01:06:55.707500
14,0,27001.0,0,,"I choose to Eat at home because Given that the individual is a 70-year-old homemaker currently at home with no expressed preference for going out, eating at home is the most natural and comfortable choice. The sunny weather and mild temperature (23°C) might suggest outdoor activity, but there is no indication of desire to leave the house. As a homemaker, cooking or preparing food at home aligns with routine and personal capability. Social norms support older adults maintaining independence in familiar environments, especially when they are feeling neutral or relieved emotionally. Perceived control is high because the person has immediate access to food resources at home without needing transportation or external coordination. Thus, 'Eat at home' scores highest across attitude, subjective norm, and perceived control.",2025-10-11 01:07:03.779180
