id,day,t,lng,lat,parent_id,action,status,created_at
10,0,21901.0,-74.05845576932985,40.737139935483114,500159155.0,Prepare work materials for geology tasks,"""I'm at home, packing my field notes and samples for the day's work, feeling a quiet sense of relief as the morning sun streams through my window\u2014everything feels calm, steady, and manageable. The city stirs outside, but in this moment, I\u2019m content with my coffee, my rocks, and the simple clarity of preparing for another day of digging into the earth\u2019s quiet stories.""",2025-10-10 12:39:52.941723
11,0,21901.0,-73.82598021654832,40.7570162402416,500158227.0,Prepare work attire for the day,"""I'm picking out my work clothes for the day, feeling a quiet sense of relief as the morning sun streams through my apartment\u2014another fresh start, and no immediate crises to manage. It's nice to have a calm moment to myself before heading into the office, where I know everyone will be counting on me to keep things running smoothly.""",2025-10-10 12:39:52.941723
12,0,21901.0,-73.84022543124831,40.66496012734673,500030721.0,Put on comfortable walking shoes and light clothing suitable for sunny weather,"""I'm slipping on my walking shoes and a light sweater, feeling grateful for the warm sun after a quiet night \u2014 it\u2019s good to start the day with a peaceful stroll through the park, breathing in the morning air. Everything feels calm, and for now, that\u2019s more than enough.""",2025-10-10 12:39:52.941723
13,0,21901.0,-74.01408798156211,40.70787587657604,500004221.0,Prepare organic grocery inventory checklist,"""I'm in my grocery store early this sunny morning, feeling a quiet sense of relief as I start preparing the inventory checklist for the day\u2019s organic stock. The warm sunlight and calm air match my steady rhythm, and though I don\u2019t have anything urgent on my mind, I\u2019m grounded in the purpose of running a business that aligns with my values.""",2025-10-10 12:39:52.941723
14,0,21901.0,-73.97196016658549,40.68621966206196,500044357.0,Put on comfortable walking shoes and light clothing suitable for sunny weather,"""I'm slipping on my comfy walking shoes and grabbing a light sweater\u2014just right for this sunny morning\u2014ready to stroll nearby and soak up the warm, golden light. Everything feels quiet and okay right now, no big worries, just the gentle rhythm of a fresh day beginning.""",2025-10-10 12:39:52.941723
15,0,21901.0,-74.02020811795856,40.92579417361421,500067227.0,Prepare a warm beverage to enjoy indoors,"""I'm sipping a warm cup of coffee by the window, letting the morning sun wash over me as I enjoy the quiet stillness of the apartment. Everything feels calm\u2014the city\u2019s just waking up, and for now, there\u2019s nowhere else I\u2019d rather be.""",2025-10-10 12:39:52.941723
16,0,21901.0,-73.98088401442763,40.78374359360123,500353435.0,Prepare for sleep,"""I'm winding down at home after a long day, feeling a quiet sense of relief as I prepare for bed under the soft glow of my apartment\u2019s lights, the city\u2019s hum a familiar lullaby outside my window. The sunny warmth of the day has faded, and in this still moment, I\u2019m content\u2014no pressing thoughts, just the gentle ease of being alone with my breath, safe in the comfort of my Upper West Side sanctuary.""",2025-10-10 12:39:52.941723
17,0,21901.0,-73.81563597100116,40.71386155289508,500226833.0,Prepare work attire for news anchoring,"""I'm picking out my work attire for the morning news segment, feeling a quiet sense of relief as the sunny weather lifts my mood and the city stirs to life around me. Everything feels steady\u2014no on-air disasters looming, just another day to deliver the truth with clarity and care.""",2025-10-10 12:39:52.941723
18,0,21901.0,-73.82598021654832,40.7570162402416,500158227.0,Put on comfortable walking clothes and shoes,"""I'm pulling on my walking shoes and grabbing a light jacket, feeling a quiet sense of relief as I step out into the sunny morning\u201423 degrees and perfect for a walk that helps me clear my head and check in on our neighborhood. The warmth on my skin and the familiar streets around me remind me why I do this work, even when doubts about real change creep in.""",2025-10-10 12:39:52.941723
19,0,21901.0,-73.97104519625233,40.800424336378015,500351397.0,Prepare work attire and necessary documents for the day,"""I'm getting ready for work, pulling out my suit and gathering case files while feeling a quiet sense of relief as the morning sun streams through my apartment\u2014another day to fight for those who need it most. The city feels calm, and though I don\u2019t know what today will bring, I\u2019m at peace knowing I\u2019m prepared to meet it.""",2025-10-10 12:39:52.941723
20,0,21901.0,-74.01408798156211,40.70787587657604,500004221.0,Prepare conductor's attire and materials for rehearsal,"""I'm getting ready for the morning rehearsal, carefully selecting my conductor's attire and organizing my scores, feeling a quiet sense of relief as the warm sunlight fills my loft. The city stirs outside, but inside, there's a peaceful stillness that matches the calm within me\u2014no urgent worries, just the gentle focus of preparation.""",2025-10-10 12:39:52.941723
21,0,21901.0,,,,,"""Nothing""",2025-10-10 12:39:52.941723
22,0,21901.0,,,,,"""Nothing""",2025-10-10 12:39:52.941723
23,0,21901.0,,,,,"""Nothing""",2025-10-10 12:39:52.941723
24,0,21901.0,,,,,"""Nothing""",2025-10-10 12:39:52.941723
1,0,22201.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare work materials at home,"""I'm at home preparing my work materials, feeling a quiet sense of relief as the morning sun streams in and everything stays on schedule. The apartment is calm, just how I like it, and for now, there's no disruption to the order I need to start the day right.""",2025-10-10 12:40:00.860849
2,0,22201.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare for work by organizing equipment and materials needed for experiments,"""I'm getting ready for work, organizing my equipment and materials for the day's experiments, feeling a quiet sense of relief as the sun rises outside\u2014it's calm, and for now, everything feels under control.""",2025-10-10 12:40:00.860849
3,0,22201.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare for workday with professional attire,"""I'm getting ready for work, choosing an outfit that feels professional and put-together as I enjoy the calm relief of a sunny morning. Everything feels steady\u2014no drama, no stress\u2014just the quiet satisfaction of starting the day with purpose.""",2025-10-10 12:40:00.860849
4,0,22201.0,-73.98520980896461,40.73537166663829,500080611.0,"Prepare work equipment (laptop, notes, etc.)","""I'm packing my laptop and notes for work, feeling a quiet sense of relief as the morning sun streams in\u2014another day ahead, no drama, just the steady rhythm of routine. It's nice to start the day on calm footing, with nothing urgent weighing on me.""",2025-10-10 12:40:00.860849
5,0,22201.0,-73.98520980896461,40.73537166663829,500080611.0,Prepare work attire and essentials for the day,"""I'm getting ready for work, pulling out my professional attire and gathering what I need for the day, feeling a quiet sense of relief in this calm morning moment before the rush begins. The sun is just rising, warm and clear outside, and for now, everything feels balanced\u2014no crises, no demands, just the steady rhythm of routine I\u2019ve worked hard to build.""",2025-10-10 12:40:00.860849
6,0,22201.0,-73.96430164916275,40.67710618661013,500035138.0,Prepare work materials and equipment at home,"""I'm at home preparing my notes and equipment for work, feeling a quiet sense of relief as the morning sun streams through the windows and Cinnamon naps nearby. Everything feels calm\u2014no pressing worries, just the gentle start to a sunny day in the city.""",2025-10-10 12:40:00.860849
7,0,22201.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare work materials and equipment at home,"""I'm at home preparing my research materials and equipment for the day ahead, feeling a quiet sense of relief as the morning sun streams through the windows. Everything feels calm and steady\u2014no pressing worries, just the gentle start to a productive day at the institute.""",2025-10-10 12:40:00.860849
8,0,22201.0,-73.97196016658549,40.68621966206196,500044357.0,Prepare for work by organizing necessary documents and equipment at home,"""I'm at home, sorting through my notes and packing my lab equipment for the day, feeling a quiet sense of relief as the morning sun streams through my apartment\u2014everything\u2019s under control, and for once, there\u2019s no chaos brewing. It\u2019s just me, my coffee, and the calm before the intellectual storm at the lab.""",2025-10-10 12:40:00.860849
9,0,22201.0,-73.82598021654832,40.7570162402416,500158227.0,Prepare work materials and equipment at home,"""I'm at home early this morning, packing up my notes and gear for the day ahead at the lab\u2014sun's out, no drama, just the quiet hum of preparation. Feels good to be a step ahead, no surprises, no pressure... yet.""",2025-10-10 12:40:00.860849
10,0,22201.0,-74.05845576932985,40.737139935483114,500159155.0,Prepare work materials for geology tasks,"""I'm at home, packing my field notes and samples for the day's research work, feeling a quiet sense of relief as the morning sun streams through my window. Everything feels steady\u2014no pressing worries, just the gentle hum of preparation and the comfort of a routine I know well.""",2025-10-10 12:40:00.860849
11,0,22201.0,-73.82598021654832,40.7570162402416,500158227.0,Prepare work attire for the day,"""I'm picking out my work clothes for the day, feeling a quiet sense of relief as the morning sun streams through my apartment\u2014everything feels calm, and for now, that\u2019s enough.""",2025-10-10 12:40:00.860849
12,0,22201.0,-73.84022543124831,40.66496012734673,500030721.0,Grab a reusable water bottle to stay hydrated,"""I'm heading out for a morning walk in the sunshine, water bottle in hand, feeling peaceful as I start my day with gratitude and the quiet joy of a fresh spring morning. The warmth on my face reminds me that even small moments like this can be a blessing.""",2025-10-10 12:40:00.860849
13,0,22201.0,-74.01408798156211,40.70787587657604,500004221.0,Prepare organic grocery inventory checklist,"""I'm in my cozy kitchen at home, sipping herbal tea as I jot down the morning\u2019s inventory checklist for the store, feeling a quiet sense of relief under the bright sun pouring through the windows. It's peaceful right now\u2014no pressing worries, just the gentle hum of the city waking up and the satisfaction of preparing for another day of nurturing my community through good food.""",2025-10-10 12:40:00.860849
14,0,22201.0,-73.97196016658549,40.68621966206196,500044357.0,Step outside the house to begin the walk,"""I\u2019m stepping outside my apartment into the warm morning sun, feeling good to be moving a little after a restless night\u2014nothing\u2019s wrong, and for now, that\u2019s enough. The sky\u2019s bright, just right for a slow walk around the block, maybe wave to a neighbor or two and remind myself I\u2019m still part of the rhythm of this neighborhood.""",2025-10-10 12:40:00.860849
15,0,22201.0,-74.02020811795856,40.92579417361421,500067227.0,Prepare a warm beverage to enjoy indoors,"""I'm sipping a freshly brewed cup of coffee by the window, letting the morning sun warm my face as I enjoy the quiet and the soft sounds of jazz playing in the background. Everything feels calm, and for now, that\u2019s more than enough.""",2025-10-10 12:40:00.860849
16,0,22201.0,-73.98088401442763,40.78374359360123,500353435.0,Prepare for sleep,"""I'm winding down at home after a long day, feeling a quiet sense of relief as I prepare for bed in my apartment at the Apthorp. The city is still humming outside, but here it's calm\u2014just me, the soft lights, and the knowledge that no one\u2019s watching, judging, or expecting the performance.""",2025-10-10 12:40:00.860849
17,0,22201.0,-73.81563597100116,40.71386155289508,500226833.0,Prepare work attire for news anchoring,"""I'm picking out my work attire for the day, feeling a quiet sense of relief as the morning sun streams through my apartment\u2014another chance to deliver the news with clarity and purpose. Everything feels steady; no mistakes yet, and I\u2019m ready to meet the day with focus and calm.""",2025-10-10 12:40:00.860849
18,0,22201.0,-73.82598021654832,40.7570162402416,500158227.0,Grab personal identification and phone for safety,"""I'm grabbing my ID and phone before heading out for a morning walk, feeling a quiet sense of relief as the sun rises and warms the city streets. The calm, sunny air helps ease my usual worries, offering a small but welcome moment of peace.""",2025-10-10 12:40:00.860849
19,0,22201.0,-73.97104519625233,40.800424336378015,500351397.0,Prepare work attire and necessary documents for the day,"""I'm getting ready for work, laying out my clothes and gathering the files I'll need for today's cases, feeling a quiet sense of relief as the morning sun streams through my apartment. It's calm right now\u2014no urgent crises, just the steady rhythm of preparation, and for once, that\u2019s enough.""",2025-10-10 12:40:00.860849
20,0,22201.0,-74.01408798156211,40.70787587657604,500004221.0,Prepare conductor's attire and materials for rehearsal,"""I'm getting ready for the morning rehearsal, carefully selecting my conductor's attire and gathering my scores, feeling a quiet sense of relief as the warm sunlight fills my loft. The city stirs outside, but inside, there's a peaceful stillness that matches the calm clarity I carry\u2014nothing demands more than this moment requires.""",2025-10-10 12:40:00.860849
21,0,22201.0,,,,,"""Nothing""",2025-10-10 12:40:00.860849
22,0,22201.0,,,,,"""Nothing""",2025-10-10 12:40:00.860849
23,0,22201.0,,,,,"""Nothing""",2025-10-10 12:40:00.860849
24,0,22201.0,,,,,"""Nothing""",2025-10-10 12:40:00.860849
1,0,22501.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare work materials at home,"""I'm at home, carefully organizing my notes and gear for the day's research, feeling a quiet sense of relief as everything falls into place under the morning sun. The familiar routine soothes me, and with no disruptions in sight, I can focus on what lies ahead.""",2025-10-10 12:40:10.424760
2,0,22501.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare for work by organizing equipment and materials needed for experiments,"""I'm getting ready for work, organizing my lab equipment and notes with a quiet sense of relief as the morning sun streams through the windows\u2014everything feels calm, and for now, that\u2019s enough.""",2025-10-10 12:40:10.424760
3,0,22501.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare for workday with professional attire,"""I'm getting ready for work, choosing an outfit that feels professional yet comfortable as I enjoy the bright, sunny morning and feel a quiet sense of relief knowing today starts smoothly. Nothing's weighing on me right now\u2014just the gentle hum of routine and the promise of a fresh day ahead.""",2025-10-10 12:40:10.424760
4,0,22501.0,-73.98520980896461,40.73537166663829,500080611.0,Set up a comfortable workspace at home,"""I'm setting up my workspace at home in the quiet morning light, feeling a sense of calm as the sun streams through the windows and the city stirs to life outside. Everything feels manageable right now\u2014no pressure, no rush\u2014just the simple satisfaction of preparing for the day ahead.""",2025-10-10 12:40:10.424760
5,0,22501.0,-73.98520980896461,40.73537166663829,500080611.0,Prepare work attire and essentials for the day,"""I'm picking out my work clothes and gathering what I need for the day, feeling a quiet sense of relief as the morning sun streams through the window and the house stays peacefully quiet. Right now, everything feels steady\u2014no chaos, no pressure, just the calm before the day begins.""",2025-10-10 12:40:10.424760
6,0,22501.0,-73.96430164916275,40.67710618661013,500035138.0,Prepare work materials and equipment at home,"""I'm at home preparing my research materials for the day, feeling a quiet sense of relief as the morning sun streams through the windows and Cinnamon naps nearby. Everything feels calm and steady\u2014no pressing worries, just the gentle start to a promising day ahead.""",2025-10-10 12:40:10.424760
7,0,22501.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare work materials and equipment at home,"""I'm at home preparing my research materials and equipment for the day ahead, feeling a quiet sense of relief as the morning sun streams through the windows. Everything feels steady\u2014no pressing worries, just the gentle hum of routine and the comfort of knowing I'm ready for work.""",2025-10-10 12:40:10.424760
8,0,22501.0,-73.97196016658549,40.68621966206196,500044357.0,Prepare for work by organizing necessary documents and equipment at home,"""I'm at home, packing my lab notes and coffee thermos with quiet satisfaction, glad the morning is going smoothly before another intense day at the particle physics lab. The sun\u2019s shining and everything feels under control\u2014no crises, no distractions, just me and my thoughts on a rare calm morning.""",2025-10-10 12:40:10.424760
9,0,22501.0,-73.82598021654832,40.7570162402416,500158227.0,Prepare work materials and equipment at home,"""I'm at home, packing my notes and gear for the lab while the morning sun streams through the windows\u2014another day of sharpening theories and one-upping colleagues awaits, and I'm oddly at peace knowing I'm already a step ahead.""",2025-10-10 12:40:10.424760
10,0,22501.0,-74.05845576932985,40.737139935483114,500159155.0,Prepare work materials for geology tasks,"""I'm at home, packing my field notes and samples for the day's research, feeling a quiet sense of relief as the morning sun streams through my window\u2014everything feels calm, and for now, that\u2019s enough.""",2025-10-10 12:40:10.424760
11,0,22501.0,-73.82598021654832,40.7570162402416,500158227.0,Have a healthy breakfast to maintain energy,"""I'm starting my morning with a quiet, healthy breakfast in my apartment, feeling a sense of relief as the sun streams through the window and another day begins without immediate pressure. The calm clarity of this moment helps ease my usual second-guessing, and I\u2019m grateful for the small rituals that ground me before heading to work.""",2025-10-10 12:40:10.424760
12,0,22501.0,-73.84022543124831,40.66496012734673,500030721.0,Leave home and walk towards a nearby park or quiet street,"""I'm stepping out of my apartment into the warm morning sun, feeling a quiet sense of relief as I head toward the park for a peaceful walk, grateful for the gentle start to the day. The city feels calm for once, and with my hands clasped loosely in front of me, I breathe deeply, savoring the stillness and the promise of a bright, hopeful morning.""",2025-10-10 12:40:10.424760
13,0,22501.0,-74.01408798156211,40.70787587657604,500004221.0,Prepare organic grocery inventory checklist,"""I'm in my cozy duplex this sunny morning, sipping herbal tea while preparing today's inventory checklist for the store, feeling a quiet sense of relief as the warm light fills the kitchen. Everything feels balanced for now\u2014no urgent worries, just the gentle hum of a new day ahead.""",2025-10-10 12:40:10.424760
14,0,22501.0,-73.97196016658549,40.68621966206196,500044357.0,Walk slowly around the neighborhood block,"""I'm taking a slow morning walk around the block, enjoying the warm sunshine and the quiet streets, feeling grateful for a peaceful start to the day. The fresh air lifts my spirits, and though I\u2019m alone, I carry the comfort of knowing my neighbors are just behind their doors, ready for a chat over coffee later.""",2025-10-10 12:40:10.424760
15,0,22501.0,-74.02020811795856,40.92579417361421,500067227.0,Prepare a warm beverage to enjoy indoors,"""I'm sipping a warm cup of coffee by the window, letting the morning sun brighten my small apartment as a sense of quiet relief settles over me. It's peaceful today\u2014no pressing worries, just the comfort of a familiar routine and the city slowly waking up outside.""",2025-10-10 12:40:10.424760
16,0,22501.0,-73.98088401442763,40.78374359360123,500353435.0,Prepare for sleep,"""I'm winding down at home after a long day, feeling a quiet sense of relief as I prepare for bed in the comfortable solitude of my Apthorp apartment. The city hums softly outside, but inside it's peaceful\u2014just me, the cool evening air, and the gentle clarity that comes with knowing tomorrow brings another chance to be who I am.""",2025-10-10 12:40:10.424760
17,0,22501.0,-73.81563597100116,40.71386155289508,500226833.0,Prepare work attire for news anchoring,"""I'm getting ready for my shift at the station, carefully choosing my outfit while feeling a quiet sense of relief that today starts smoothly under the bright morning sun. Everything feels calm for now\u2014no looming pressure, just the familiar rhythm of preparing to deliver the news with clarity and purpose.""",2025-10-10 12:40:10.424760
18,0,22501.0,-73.82598021654832,40.7570162402416,500158227.0,"Exit home and begin walking in a nearby safe, scenic area","""I'm stepping out of my apartment into the warm morning sun, feeling a quiet sense of relief as I begin a walk through the quiet streets, grateful for the calm and the clear sky. The city feels peaceful for once, and for now, that\u2019s enough.""",2025-10-10 12:40:10.424760
19,0,22501.0,-73.97104519625233,40.800424336378015,500351397.0,Prepare work attire and necessary documents for the day,"""I'm getting ready for work, pulling out my suit and gathering case files, feeling a quiet sense of relief as the morning sun streams through my apartment\u2014today starts calm, and for now, that\u2019s enough.""",2025-10-10 12:40:10.424760
20,0,22501.0,-74.01408798156211,40.70787587657604,500004221.0,Prepare conductor's attire and materials for rehearsal,"""I'm at home in my Manhattan loft, carefully selecting my conductor's attire and gathering my scores for the morning rehearsal, feeling a quiet sense of relief as the warm sunlight fills the room. The city stirs outside, but inside, there's a peaceful stillness that matches my mood\u2014no urgent needs, no heavy thoughts, just the gentle focus of preparation before the day unfolds.""",2025-10-10 12:40:10.424760
21,0,22501.0,,,,,"""Nothing""",2025-10-10 12:40:10.424760
22,0,22501.0,,,,,"""Nothing""",2025-10-10 12:40:10.424760
23,0,22501.0,,,,,"""Nothing""",2025-10-10 12:40:10.424760
