id,day,t,lng,lat,parent_id,action,status,created_at
16,0,28801.0,116.37007350002114,39.92575499991956,500023751,Prepare shopping list and money,"I'm feeling relieved as I prepare my shopping list and money for the day, appreciating this pleasant morning in our simple home.",2025-10-09 11:02:06.870207+00:00
17,0,28801.0,116.4197495,39.92433100000501,500033400,Decide on shopping destination and budget,我正盘算着今天采购的地点和预算，阳光明媚的天气让我心情舒畅，感觉生活又有了新的希望。,2025-10-09 11:02:06.870207+00:00
18,0,28801.0,116.4048827774007,40.05272118698825,500025158,Prepare work items and change into uniform,"I'm getting ready for my shift, feeling relieved as I prepare my work items and put on my uniform for another day of serving my community.",2025-10-09 11:02:06.870207+00:00
19,0,28801.0,116.44176235257042,39.90570228170735,500014910,Prepare shopping list and money,"I am feeling relieved as I prepare my shopping list and money for the day, enjoying the pleasant morning sunshine.",2025-10-09 11:02:06.870207+00:00
20,0,28801.0,116.40473300002913,39.84058499992741,500028593,Prepare work tools and materials,"I am preparing my work tools and materials for the day ahead, feeling relieved that everything is calm and orderly in my barbershop this sunny morning.",2025-10-09 11:02:06.870207+00:00
21,0,28801.0,,,,,Nothing,2025-10-09 11:02:06.870207+00:00
22,0,28801.0,,,,,Nothing,2025-10-09 11:02:06.870207+00:00
23,0,28801.0,,,,,Nothing,2025-10-09 11:02:06.870207+00:00
24,0,28801.0,,,,,Nothing,2025-10-09 11:02:06.870207+00:00
1,0,29101.0,116.56275604404183,39.9726155188033,500032605,"Prepare for work (change into uniform, gather tools)",我正换上厨师服准备去上班，今天阳光明媚，让我对推广低碳烹饪的工作充满期待。,2025-10-09 11:02:44.096249+00:00
2,0,29101.0,116.50777128536839,39.79074694533442,500033114,Prepare shopping list and money,"I'm feeling relieved as I prepare my shopping list and money for the day, appreciating the sunny morning while remaining mindful of my budget.",2025-10-09 11:02:44.096249+00:00
3,0,29101.0,116.26192889436446,39.80632204574859,500054202,"Prepare for work (e.g., change into uniform, gather belongings)","I am getting ready for work in my simple apartment, feeling relieved that the sunny morning allows me to bike to work as part of my low-carbon lifestyle.",2025-10-09 11:02:44.096249+00:00
4,0,29101.0,116.19700517026767,39.944059639119125,500040062,Prepare work tools and leave home,我正收拾好理发工具准备出门，今天天气不错，心情轻松地开始新一天的工作。,2025-10-09 11:02:44.096249+00:00
5,0,29101.0,116.43667703209736,39.828606298459356,500044909,Prepare work uniform and tools,我正在准备今天上班要穿的厨师服和工具，今天天气不错，让我心情轻松平和。,2025-10-09 11:02:44.096249+00:00
6,0,29101.0,116.2662617328501,40.012916440031496,500029760,Prepare fishing gear and boat,"I am preparing my fishing gear and boat for the day's work, feeling relieved that the sunny weather provides ideal conditions for my environmentally-conscious fishing practices.",2025-10-09 11:02:44.096249+00:00
7,0,29101.0,116.57202641355826,39.915328671317724,500058976,Prepare work tools and items,我正轻松地整理着工作工具，准备开始新一天的工作，阳光明媚的天气让我心情舒畅。,2025-10-09 11:02:44.096249+00:00
8,0,29101.0,116.56894771321689,39.87366222430364,500060423,Prepare shopping list and payment method,趁着天气不错，我正悠闲地列着购物清单，盘算着今天要买的东西，心里感到轻松踏实。,2025-10-09 11:02:44.096249+00:00
9,0,29101.0,116.36406419180744,39.92368787210292,500056326,Prepare shopping list and payment method,趁着阳光明媚的好天气，我正仔细准备购物清单和零钱，盘算着待会儿骑上自行车去市场，心里感到一阵轻松自在。,2025-10-09 11:02:44.096249+00:00
10,0,29101.0,116.27044149993293,39.85347800057656,500039174,Prepare work items and change into uniform,"I'm calmly getting ready for my shift, feeling relieved that it's a sunny morning perfect for my bike commute to work.",2025-10-09 11:02:44.096249+00:00
11,0,29101.0,116.48135329611925,39.99029873240559,500005848,Decide on shopping destination and items needed,"I'm feeling relieved as I plan my shopping trip on this sunny morning, deciding which stores to visit and what household items I need to buy.",2025-10-09 11:02:44.096249+00:00
12,0,29101.0,116.26302378458352,39.90059365542138,500043734,Prepare work materials and laptop,"I am calmly preparing my work materials and laptop for the day, feeling relieved that everything is going smoothly under the sunny morning sky.",2025-10-09 11:02:44.096249+00:00
13,0,29101.0,116.5355164291639,39.952500175576695,500032566,Prepare delivery equipment and check scooter,"I am preparing my delivery equipment and checking my scooter, feeling relieved that everything is going smoothly on this pleasant sunny morning.",2025-10-09 11:02:44.096249+00:00
14,0,29101.0,116.64507683014955,40.13427416861793,500050069,"Prepare for work (e.g., change into uniform, gather belongings)",我正换着工作服准备上班，今天天气不错，心情也轻松，就盼着今天工作能顺顺利利的。,2025-10-09 11:02:44.096249+00:00
15,0,29101.0,116.30995475192502,39.92738793274652,500034690,Prepare cleaning tools and supplies,"I am preparing my cleaning tools and supplies for work, feeling relieved that it's a pleasant sunny morning and everything seems to be going smoothly.",2025-10-09 11:02:44.096249+00:00
16,0,29101.0,116.37007350002114,39.92575499991956,500023751,Prepare shopping list and money,趁着天气晴好，我正清点着购物清单和零钱盘算着今天要买的东西，心里觉得格外踏实。,2025-10-09 11:02:44.096249+00:00
17,0,29101.0,116.4197495,39.92433100000501,500033400,Plan shopping list considering budget,"I am feeling relieved as I plan my shopping list carefully, keeping our family budget in mind while the morning sun warms our small stall.",2025-10-09 11:02:44.096249+00:00
18,0,29101.0,116.4048827774007,40.05272118698825,500025158,Prepare work items and change into uniform,"I'm getting ready for my shift, feeling relieved as I prepare my work items and change into my uniform on this pleasant sunny morning.",2025-10-09 11:02:44.096249+00:00
19,0,29101.0,116.44176235257042,39.90570228170735,500014910,Prepare shopping list and money,"I'm feeling relieved as I prepare my shopping list and money, ready to head out on this pleasant sunny morning.",2025-10-09 11:02:44.096249+00:00
20,0,29101.0,116.40473300002913,39.84058499992741,500028593,Prepare work tools and materials,"I am preparing my work tools and materials with a sense of relief, ready to bring modern techniques to traditional hairstyling at my barbershop on this pleasant sunny morning.",2025-10-09 11:02:44.096249+00:00
21,0,29101.0,,,,,Nothing,2025-10-09 11:02:44.096249+00:00
22,0,29101.0,,,,,Nothing,2025-10-09 11:02:44.096249+00:00
23,0,29101.0,,,,,Nothing,2025-10-09 11:02:44.096249+00:00
24,0,29101.0,,,,,Nothing,2025-10-09 11:02:44.096249+00:00
1,0,29401.0,116.56275604404183,39.9726155188033,500032605,"Prepare for work (change into uniform, gather tools)","I am getting ready for work, feeling relieved that it's a sunny day and I can continue promoting my eco-friendly cooking practices at the community restaurant.",2025-10-09 11:03:24.955679+00:00
2,0,29401.0,116.50777128536839,39.79074694533442,500033114,Prepare shopping list and money,"I'm feeling relieved as I prepare my shopping list and money on this sunny morning, carefully planning my purchases to stay within my budget while maintaining my eco-friendly habits.",2025-10-09 11:03:24.955679+00:00
3,0,29401.0,116.26192889436446,39.80632204574859,500054202,"Prepare for work (e.g., change into uniform, gather belongings)","I am getting ready for work in my simple apartment, feeling relieved that it's a sunny day perfect for my bike commute. As I put on my uniform, I appreciate the quiet morning that aligns with my desire for harmony with nature.",2025-10-09 11:03:24.955679+00:00
4,0,29401.0,116.19700517026767,39.944059639119125,500040062,Prepare work tools and leave home,我正收拾好理发工具准备出门上班，今天天气不错，心情也轻松，可以准时开门营业了。,2025-10-09 11:03:24.955679+00:00
5,0,29401.0,116.43667703209736,39.828606298459356,500044909,Prepare work uniform and tools,我正收拾着工作服和工具准备去上班，今天天气不错，心情也轻松平静。,2025-10-09 11:03:24.955679+00:00
6,0,29401.0,116.2662617328501,40.012916440031496,500029760,Prepare fishing gear and boat,"I'm getting my fishing gear and boat ready for work, feeling relieved that it's a sunny morning perfect for my eco-friendly fishing practices.",2025-10-09 11:03:24.955679+00:00
7,0,29401.0,116.57202641355826,39.915328671317724,500058976,Prepare work tools and items,我正轻松地准备着工作工具，阳光明媚的早晨让我心情舒畅，准备开始新一天的工作。,2025-10-09 11:03:24.955679+00:00
8,0,29401.0,116.56894771321689,39.87366222430364,500060423,Prepare shopping list and payment method,趁着天气不错，我正悠闲地列着购物清单，盘算着今天要买的东西，心情轻松自在。,2025-10-09 11:03:24.955679+00:00
9,0,29401.0,116.36406419180744,39.92368787210292,500056326,Prepare shopping list and payment method,我正趁着早晨的阳光，一边盘算着今天的购物清单，一边为能顺利出门采购感到轻松愉快。,2025-10-09 11:03:24.955679+00:00
10,0,29401.0,116.27044149993293,39.85347800057656,500039174,Prepare work items and change into uniform,"I am getting ready for work, feeling relieved as I prepare my things and change into my uniform on this pleasant sunny morning.",2025-10-09 11:03:24.955679+00:00
11,0,29401.0,116.48135329611925,39.99029873240559,500005848,Decide on shopping destination and items needed,我正趁着早晨的阳光决定今天要去哪里采购，想到能为家里添置些必需品，心里感到轻松踏实。,2025-10-09 11:03:24.955679+00:00
21,0,55801.0,,,,,Nothing,2025-10-09 12:02:21.164249+00:00
12,0,29401.0,116.26302378458352,39.90059365542138,500043734,Prepare work materials and laptop,"I am calmly preparing my work materials and laptop for the day ahead, feeling relieved that everything is proceeding smoothly without any disruptions.",2025-10-09 11:03:24.955679+00:00
13,0,29401.0,116.5355164291639,39.952500175576695,500032566,Prepare delivery equipment and check scooter,"I'm relieved to start my workday, methodically preparing my delivery equipment and checking my scooter under the pleasant morning sun.",2025-10-09 11:03:24.955679+00:00
14,0,29401.0,116.64507683014955,40.13427416861793,500050069,"Prepare for work (e.g., change into uniform, gather belongings)","I'm getting ready for my shift at the restaurant, feeling relieved that it's another peaceful morning with pleasant weather outside.",2025-10-09 11:03:24.955679+00:00
15,0,29401.0,116.30995475192502,39.92738793274652,500034690,Prepare cleaning tools and supplies,我正趁着早晨的阳光准备清洁工具，为一天的工作做准备，心里感到一丝轻松和踏实。,2025-10-09 11:03:24.955679+00:00
16,0,29401.0,116.37007350002114,39.92575499991956,500023751,Prepare shopping list and money,趁着天气晴好，我正清点着购物清单和零钱，盘算着等会儿去集市给家里添置些日用品，心里觉得踏实又满足。,2025-10-09 11:03:24.955679+00:00
17,0,29401.0,116.4197495,39.92433100000501,500033400,Check available money for shopping,我正盘算着今天摆摊能赚多少钱，虽然有点失望，但还是希望能多攒点钱给家里添置些东西。,2025-10-09 11:03:24.955679+00:00
18,0,29401.0,116.4048827774007,40.05272118698825,500025158,Prepare work items and change into uniform,"I'm relieved to be getting ready for my shift, gathering my work items and putting on my uniform under the pleasant morning sun.",2025-10-09 11:03:24.955679+00:00
19,0,29401.0,116.44176235257042,39.90570228170735,500014910,Prepare shopping list and money,趁着今天天气不错，我正清点着购物清单和钱包，盘算着等会儿去采购要买的东西，心里感到一阵轻松。,2025-10-09 11:03:24.955679+00:00
20,0,29401.0,116.40473300002913,39.84058499992741,500028593,Prepare work tools and materials,我正轻松地准备着今天理发店的工作用具和材料，阳光明媚的早晨让我感到一丝欣慰。,2025-10-09 11:03:24.955679+00:00
21,0,29401.0,,,,,Nothing,2025-10-09 11:03:24.955679+00:00
22,0,29401.0,,,,,Nothing,2025-10-09 11:03:24.955679+00:00
23,0,29401.0,,,,,Nothing,2025-10-09 11:03:24.955679+00:00
24,0,29401.0,,,,,Nothing,2025-10-09 11:03:24.955679+00:00
1,0,29701.0,116.56275604404183,39.9726155188033,500032605,"Prepare for work (change into uniform, gather tools)","I am getting ready for work on this pleasant morning, feeling relieved that everything is calm and I can focus on preparing for another day of cooking traditional Chinese dishes.",2025-10-09 11:04:04.476137+00:00
2,0,29701.0,116.50777128536839,39.79074694533442,500033114,Prepare shopping list and money,"I'm feeling relieved as I prepare my shopping list and money for the day, appreciating the pleasant morning sunshine while keeping my purchases simple and practical as always.",2025-10-09 11:04:04.476137+00:00
3,0,29701.0,116.26192889436446,39.80632204574859,500054202,"Prepare for work (e.g., change into uniform, gather belongings)","I am getting ready for work in my simple apartment, feeling relieved that the sunny morning provides perfect weather for my bike commute.",2025-10-09 11:04:04.476137+00:00
4,0,29701.0,116.19700517026767,39.944059639119125,500040062,Commute to the barbershop,我正走在去理发店的路上，虽然天气不错，但心里却有些莫名的失落感。,2025-10-09 11:04:04.476137+00:00
5,0,29701.0,116.43667703209736,39.828606298459356,500044909,Prepare work uniform and tools,我正在整理工作服和厨具，准备去上班，今天阳光不错，心情轻松平静。,2025-10-09 11:04:04.476137+00:00
6,0,29701.0,116.2662617328501,40.012916440031496,500029760,Prepare fishing gear and boat,"I'm getting my fishing gear and boat ready for the day's work, feeling relieved that the sunny weather provides perfect conditions for my eco-friendly fishing practices.",2025-10-09 11:04:04.476137+00:00
7,0,29701.0,116.57202641355826,39.915328671317724,500058976,Prepare work tools and items,我正轻松地准备着上班要用的工具，今天天气晴朗，心情也跟着舒畅起来。,2025-10-09 11:04:04.476137+00:00
8,0,29701.0,116.56894771321689,39.87366222430364,500060423,Prepare shopping list and payment method,趁着天气不错，我正仔细核对购物清单和钱包，盘算着今天要买的东西，心里觉得挺踏实。,2025-10-09 11:04:04.476137+00:00
9,0,29701.0,116.36406419180744,39.92368787210292,500056326,Prepare shopping list and payment method,我正轻松地准备着购物清单和付款方式，阳光明媚的早晨让我感到一丝宽慰，打算骑上我的旧自行车去采购。,2025-10-09 11:04:04.476137+00:00
10,0,29701.0,116.27044149993293,39.85347800057656,500039174,Prepare work items and change into uniform,趁着早晨凉爽的晴天，我正整理着工作装备准备去值班，想到今天又能骑着自行车践行环保出行，心里感到一阵轻松。,2025-10-09 11:04:04.476137+00:00
11,0,29701.0,116.48135329611925,39.99029873240559,500005848,Decide on shopping destination and items needed,"I'm feeling relieved as I plan my shopping trip on this sunny morning, deciding which stores to visit and what household items I need.",2025-10-09 11:04:04.476137+00:00
12,0,29701.0,116.26302378458352,39.90059365542138,500043734,Prepare work materials and laptop,"I am calmly preparing my work materials and laptop for the day, feeling relieved that everything is going smoothly as I focus on my architectural projects.",2025-10-09 11:04:04.476137+00:00
13,0,29701.0,116.5355164291639,39.952500175576695,500032566,Travel to delivery company hub,"I'm heading to the delivery hub on this pleasant morning, feeling relieved that my day is starting smoothly and looking forward to another productive work shift.",2025-10-09 11:04:04.476137+00:00
14,0,29701.0,116.64507683014955,40.13427416861793,500050069,"Prepare for work (e.g., change into uniform, gather belongings)",我正趁着早晨的阳光收拾东西准备上班，想到今天工作安排还算顺利，心里觉得挺踏实的。,2025-10-09 11:04:04.476137+00:00
15,0,29701.0,116.30995475192502,39.92738793274652,500034690,Travel from home to work location,我正走在上班的路上，阳光明媚的早晨让我心情舒畅，准备开始一天充实的工作。,2025-10-09 11:04:04.476137+00:00
22,0,55801.0,,,,,Nothing,2025-10-09 12:02:21.164249+00:00
16,0,29701.0,116.37007350002114,39.92575499991956,500023751,Prepare shopping list and money,趁着天气晴好，我正清点着购物清单和零钱，准备去采购些日用品，心里觉得轻松又踏实。,2025-10-09 11:04:04.476137+00:00
17,0,29701.0,116.4197495,39.92433100000501,500033400,Search for job opportunities online,"I'm searching for job opportunities online, feeling distressed about my unemployment but hopeful to find a stable job soon.",2025-10-09 11:04:04.476137+00:00
18,0,29701.0,116.4048827774007,40.05272118698825,500025158,Prepare work items and change into uniform,我正换上制服准备开始一天的工作，阳光明媚的早晨让我心情轻松，又能守护这个我视为家的社区了。,2025-10-09 11:04:04.476137+00:00
19,0,29701.0,116.44176235257042,39.90570228170735,500014910,Prepare shopping list and money,我正趁着早晨阳光明媚的好天气，准备去购物，一边列着购物清单一边感到轻松自在。,2025-10-09 11:04:04.476137+00:00
20,0,29701.0,116.40473300002913,39.84058499992741,500028593,Prepare work tools and materials,我正在理发店里整理今天要用的工具和材料，阳光照进店里让我感到格外放松，准备迎接新一天的工作。,2025-10-09 11:04:04.476137+00:00
21,0,29701.0,,,,,Nothing,2025-10-09 11:04:04.476137+00:00
22,0,29701.0,,,,,Nothing,2025-10-09 11:04:04.476137+00:00
23,0,29701.0,,,,,Nothing,2025-10-09 11:04:04.476137+00:00
24,0,29701.0,,,,,Nothing,2025-10-09 11:04:04.476137+00:00
1,0,30001.0,116.56275604404183,39.9726155188033,500032605,"Prepare for work (change into uniform, gather tools)","I am getting ready for work, feeling relieved that it's a sunny day, which makes my morning routine more pleasant as I prepare to cook and promote eco-friendly practices at the community restaurant.",2025-10-09 11:04:25.349848+00:00
2,0,30001.0,116.50777128536839,39.79074694533442,500033114,Travel to nearby market,"I'm heading to the market on this pleasant morning, feeling relieved to have a moment of peace while keeping an eye out for affordable, eco-friendly options.",2025-10-09 11:04:25.349848+00:00
3,0,30001.0,116.26192889436446,39.80632204574859,500054202,"Prepare for work (e.g., change into uniform, gather belongings)","I am getting ready for work in my simple apartment, feeling relieved that my morning routine aligns with my environmental values as I prepare for another day as a security guard.",2025-10-09 11:04:25.349848+00:00
4,0,30001.0,116.21489212598809,39.977941276755416,2152,Commute to the barbershop,我正走在去理发店的路上，虽然天气不错，但心里却莫名有些失落，大概是日复一日的单调生活让我提不起劲来。,2025-10-09 11:04:25.349848+00:00
5,0,30001.0,116.43667703209736,39.828606298459356,500044909,Prepare work uniform and tools,我正整理着工作服和厨具，准备去餐馆上班，清晨的阳光让我心情平静而踏实。,2025-10-09 11:04:25.349848+00:00
6,0,30001.0,116.2662617328501,40.012916440031496,500029760,Prepare fishing gear and boat,"I'm getting my fishing gear and boat ready for the day's work, feeling relieved that the sunny weather provides perfect conditions for my eco-friendly fishing practices.",2025-10-09 11:04:25.349848+00:00
7,0,30001.0,116.57202641355826,39.915328671317724,500058976,Prepare work tools and items,我正轻松地整理着工作工具，准备去上班，今天阳光明媚，心情格外舒畅。,2025-10-09 11:04:25.349848+00:00
8,0,30001.0,116.56894771321689,39.87366222430364,500060423,Travel to shopping destination,我正轻松地前往购物地点，阳光明媚的天气让我心情舒畅，感觉生活平静而充实。,2025-10-09 11:04:25.349848+00:00
9,0,30001.0,116.36406419180744,39.92368787210292,500056326,Travel to shopping district or supermarket,"I'm heading out to do some shopping on this pleasant morning, feeling relieved that I have the day off and can enjoy my simple routine.",2025-10-09 11:04:25.349848+00:00
10,0,30001.0,116.27044149993293,39.85347800057656,500039174,Prepare work items and change into uniform,"I am getting ready for work, feeling relieved that it's a sunny day perfect for my bike commute to continue practicing my eco-friendly lifestyle.",2025-10-09 11:04:25.349848+00:00
11,0,30001.0,116.48135329611925,39.99029873240559,500005848,Travel to the chosen store,"I'm heading out to do some shopping on this pleasant sunny morning, feeling relieved that my day is starting off smoothly.",2025-10-09 11:04:25.349848+00:00
12,0,30001.0,116.26302378458352,39.90059365542138,500043734,Prepare work materials and laptop,"I am calmly preparing my work materials and laptop for the day, feeling relieved that everything is going smoothly this sunny morning.",2025-10-09 11:04:25.349848+00:00
13,0,30001.0,116.5355164291639,39.952500175576695,500032566,Receive assigned delivery orders,"I am relieved to start my day as a delivery rider, ready to receive my first orders on this pleasant sunny morning.",2025-10-09 11:04:25.349848+00:00
14,0,30001.0,116.64507683014955,40.13427416861793,500050069,"Prepare for work (e.g., change into uniform, gather belongings)","I'm getting ready for my shift at the restaurant, feeling relieved that it's another peaceful morning with pleasant weather outside.",2025-10-09 11:04:25.349848+00:00
15,0,30001.0,116.32523695149968,39.93695215042011,25483,Travel from home to work location,我正轻松地从家赶往工作地点，阳光明媚的天气让我心情舒畅，准备开始新一天的工作。,2025-10-09 11:04:25.349848+00:00
16,0,30001.0,116.37007350002114,39.92575499991956,500023751,Travel to nearby market,趁着天气晴好，我正打算去附近的市场买点东西，心情轻松愉快。,2025-10-09 11:04:25.349848+00:00
17,0,30001.0,116.4197495,39.92433100000501,500033400,Search for job opportunities online,我正焦虑地在网上寻找工作机会，虽然阳光明媚，但失业的压力让我感到十分困扰。,2025-10-09 11:04:25.349848+00:00
18,0,30001.0,116.4048827774007,40.05272118698825,500025158,Prepare work items and change into uniform,"I'm getting ready for my shift, feeling relieved as I prepare my work items and put on my uniform under the warm morning sun.",2025-10-09 11:04:25.349848+00:00
19,0,30001.0,116.44176235257042,39.90570228170735,500014910,Walk to nearby supermarket,"I am heading to the supermarket on this pleasant sunny morning, feeling relieved and content with my simple daily routine.",2025-10-09 11:04:25.349848+00:00
20,0,30001.0,116.40473300002913,39.84058499992741,500028593,Prepare work tools and materials,"I am preparing my work tools and materials for the day, feeling relieved that the morning is off to a smooth start under the sunny weather.",2025-10-09 11:04:25.349848+00:00
21,0,30001.0,,,,,Nothing,2025-10-09 11:04:25.349848+00:00
22,0,30001.0,,,,,Nothing,2025-10-09 11:04:25.349848+00:00
23,0,30001.0,,,,,Nothing,2025-10-09 11:04:25.349848+00:00
24,0,30001.0,,,,,Nothing,2025-10-09 11:04:25.349848+00:00
1,0,30301.0,116.56275604404183,39.9726155188033,500032605,"Prepare for work (change into uniform, gather tools)",我正在换上厨师服准备去上班，今天阳光明媚的天气让我心情格外舒畅。,2025-10-09 11:05:07.662321+00:00
2,0,30301.0,116.47485035295725,39.8093552822806,5115,Travel to nearby market,"I am heading to the nearby market to do some shopping, feeling relieved that the sunny weather makes for a pleasant morning walk.",2025-10-09 11:05:07.662321+00:00
3,0,30301.0,116.26192889436446,39.80632204574859,500054202,"Prepare for work (e.g., change into uniform, gather belongings)","I'm getting ready for work, feeling relieved that it's a sunny day perfect for my bike commute while staying true to my environmental values.",2025-10-09 11:05:07.662321+00:00
4,0,30301.0,116.29125469012405,40.01321677265682,20249,Commute to the barbershop,我正走在去理发店的路上，虽然天气不错，但心里却有些失落，总觉得今天少了点什么。,2025-10-09 11:05:07.662321+00:00
5,0,30301.0,116.43667703209736,39.828606298459356,500044909,Prepare work uniform and tools,我正整理着工作服和厨具准备去上班，阳光明媚的早晨让我心情轻松平静。,2025-10-09 11:05:07.662321+00:00
6,0,30301.0,116.2662617328501,40.012916440031496,500029760,Prepare fishing gear and boat,"I'm feeling relieved as I prepare my fishing gear and boat for another day of work, appreciating the sunny morning while getting ready to practice sustainable fishing methods.",2025-10-09 11:05:07.662321+00:00
7,0,30301.0,116.57202641355826,39.915328671317724,500058976,Prepare work tools and items,我正轻松地整理着工作工具，准备去上班，阳光明媚的天气让我心情舒畅。,2025-10-09 11:05:07.662321+00:00
8,0,30301.0,116.56894771321689,39.87366222430364,500060423,Browse and select desired items,我正悠闲地在商场里挑选商品，阳光明媚的天气让我的心情格外放松，生活就是这样平淡而充实。,2025-10-09 11:05:07.662321+00:00
9,0,30301.0,116.36406419180744,39.92368787210292,500056326,Browse and select desired items,"I am browsing through the shops with a sense of relief, enjoying the sunny morning as I look for items to buy.",2025-10-09 11:05:07.662321+00:00
10,0,30301.0,116.27044149993293,39.85347800057656,500039174,Prepare work items and change into uniform,"I'm getting ready for work, feeling relieved that it's a sunny morning perfect for my bike commute while I prepare my uniform and work items.",2025-10-09 11:05:07.662321+00:00
11,0,30301.0,116.48073268114955,40.01118486290418,7025,Travel to the chosen store,"I'm heading to the store on this pleasant morning, feeling relieved that my schedule allows me to get some shopping done today.",2025-10-09 11:05:07.662321+00:00
12,0,30301.0,116.26302378458352,39.90059365542138,500043734,Prepare work materials and laptop,"I am calmly preparing my work materials and laptop, feeling relieved as the sunny morning provides a peaceful start to my workday.",2025-10-09 11:05:07.662321+00:00
13,0,30301.0,116.5355164291639,39.952500175576695,500032566,Secure the home environment for safety,"I am securing my home environment for safety, feeling relieved that everything is calm and stable on this sunny morning.",2025-10-09 11:05:07.662321+00:00
14,0,30301.0,116.64507683014955,40.13427416861793,500050069,"Prepare for work (e.g., change into uniform, gather belongings)","I'm getting ready for my shift at the restaurant, feeling relieved that it's another peaceful morning with pleasant weather outside.",2025-10-09 11:05:07.662321+00:00
15,0,30301.0,116.38669216683692,39.947542697182854,241926,Travel from home to work location,我正从家里赶往工作地点，阳光明媚的天气让我心情舒畅，准备开始新一天的工作。,2025-10-09 11:05:07.662321+00:00
16,0,30301.0,116.36770889308688,39.90778618952136,216369,Travel to nearby market,趁着天气晴朗，我正轻松地走去附近市场采购，心情平静而满足。,2025-10-09 11:05:07.662321+00:00
17,0,30301.0,116.4197495,39.92433100000501,500033400,Search for job opportunities online,"I am searching for job opportunities online, feeling distressed about my unemployment but remaining hopeful about finding a stable job.",2025-10-09 11:05:07.662321+00:00
18,0,30301.0,116.4048827774007,40.05272118698825,500025158,Prepare work items and change into uniform,"I'm getting ready for work with a sense of relief, putting on my uniform and preparing for another day of keeping our community safe and connected.",2025-10-09 11:05:07.662321+00:00
19,0,30301.0,116.42767495906621,39.938352926882416,6680,Walk to nearby supermarket,"I am enjoying the pleasant morning sunshine as I walk to the supermarket, feeling relieved to have a simple shopping trip ahead of me.",2025-10-09 11:05:07.662321+00:00
