id,day,t,type,speaker,content,created_at
4,0,32701.0,0,,"I feel a mix of negative emotions with moderate sadness, fear, and anger dominating my current state, while positive feelings are less prominent.",2025-09-30 06:49:11.943622+00:00
4,0,32701.0,0,,I feel hungry,2025-09-30 06:49:14.011281+00:00
2,0,32701.0,0,,"I choose to Eat outside because As a 69-year-old manual laborer currently outside with sunny weather at 23°C, eating outside is highly suitable. The pleasant weather supports outdoor dining, it's convenient while already being outside, and aligns with the relief emotion. Eating at home would require travel, and eating at current location may not provide proper food access. Outdoor dining is socially acceptable and easily controllable given the circumstances.",2025-09-30 06:49:22.356654+00:00
4,0,32701.0,0,,"I choose to Eat outside because Given the sunny weather (23°C), pleasant conditions support eating outside. As a 58-year-old barber at the workplace during work hours (09:05), eating outside allows a brief break to alleviate distress, aligns with social norms for workplace breaks, and is highly controllable with nearby food options, avoiding the need to return home or eat in the workplace setting.",2025-09-30 06:49:28.249377+00:00
4,0,33001.0,0,,"I feel predominantly negative emotions with sadness, fear, and anger being most intense, while positive emotions are lower. This reflects a state of emotional distress and unease.",2025-09-30 06:49:50.292320+00:00
4,0,33001.0,0,,I feel hungry,2025-09-30 06:49:52.216193+00:00
4,0,33001.0,0,,"I choose to Eat at current location because As a 58-year-old barber at workplace at 09:10, eating at current location is most practical. It addresses hunger immediately without disrupting work schedule, aligns with workplace norms for quick meals, and has high controllability given the distress emotion and need for convenience. The sunny 23°C weather doesn't necessitate going outside, and staying put provides emotional stability.",2025-09-30 06:50:07.448342+00:00
3,0,33301.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-09-30 06:50:24.367046+00:00
5,0,33301.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-09-30 06:50:24.590494+00:00
8,0,33301.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-09-30 06:50:24.645067+00:00
7,0,33301.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-09-30 06:50:24.675987+00:00
10,0,33301.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-09-30 06:50:24.951962+00:00
1,0,33301.0,0,,I need to change my plan because the need of [hungry] is more important than [safe],2025-09-30 06:50:25.054049+00:00
10,0,33301.0,0,,"I choose to Eat outside because At 09:15 during work hours, eating outside is practical and socially appropriate for a manager. The sunny 23°C weather makes outdoor dining pleasant. Eating at home is impractical from workplace, and eating at current location may not be suitable for a proper meal during work hours. As a 33-year-old HR manager in a relief state, a quick outdoor meal balances work responsibilities with hunger satisfaction.",2025-09-30 06:50:37.404764+00:00
3,0,33301.0,0,,"I choose to Eat at current location because As a security guard at workplace during working hours (09:15), eating at current location is most practical - it allows immediate hunger satisfaction without leaving post, aligns with workplace norms for security personnel, and has high controllability since food can be brought from home or ordered for workplace consumption. The sunny weather and comfortable temperature (23°C) make this option convenient without weather concerns.",2025-09-30 06:50:38.563015+00:00
1,0,33301.0,0,,"I choose to Eat at current location because As a chef at workplace during work hours (09:15), eating at current location is most practical and efficient. The sunny weather and comfortable 23°C temperature don't necessitate going outside. Being a chef likely means access to food resources at work. This option aligns with workplace norms, requires minimal effort, and satisfies hunger immediately without disrupting work schedule.",2025-09-30 06:50:39.575037+00:00
10,0,60301.0,0,,I feel hungry,2025-09-30 07:45:06.708949+00:00
6,2,3601.0,0,,"I feel content and peaceful after completing my sleep routine, appreciating the stability and calmness in my life as a translator.",2025-09-30 10:48:14.275674+00:00
7,0,33301.0,0,,"I choose to Eat at current location because As an architect at workplace at 09:15, eating at current location is most practical - it saves time during work hours, aligns with workplace norms for morning snacks/breakfast, and is highly controllable since food is likely available in workplace kitchen/cafeteria. The sunny weather and comfortable temperature don't necessitate going outside, and the relief emotion suggests staying in a familiar environment would be comfortable.",2025-09-30 06:50:40.141636+00:00
8,0,33301.0,0,,"I choose to Eat at current location because As a 36-year-old researcher at workplace during morning hours (09:15), eating at current location is most appropriate. This option aligns with workplace norms for researchers, allows efficient continuation of work, provides high control over food choices (can use workplace facilities or order delivery), and fits the neutral emotional state and relief. The sunny 23°C weather doesn't necessitate going outside, and workplace location makes this the most convenient and socially acceptable choice.",2025-09-30 06:50:40.642625+00:00
5,0,33301.0,0,,"I choose to Eat at current location because As a 51-year-old fitter at workplace during work hours (09:15), eating at current location is most practical. It avoids disrupting work routine, saves time compared to going outside, and aligns with workplace norms for morning break. The relief emotion suggests comfort with workplace environment, and perceived control is high since workplace likely has break facilities or nearby food options. Eating at home isn't feasible during work hours, and eating outside would require leaving workplace unnecessarily.",2025-09-30 06:50:40.651200+00:00
10,0,33601.0,0,,"I feel somewhat disappointed and frustrated about failing to complete the plan, mixed with lingering sadness from my divorce situation",2025-09-30 06:51:01.916744+00:00
3,0,33601.0,0,,"I feel a mix of emotions with slight sadness due to my widowed status and the failure to complete the plan, but maintaining some hope and resilience in my security job.",2025-09-30 06:51:02.705108+00:00
1,0,33601.0,0,,"I feel generally content with my life as a married chef, though there's some mild dissatisfaction with my current situation",2025-09-30 06:51:02.854668+00:00
7,0,33601.0,0,,"I feel generally content and optimistic about my life as an architect, with moderate satisfaction in my career and family situation, though there are some minor concerns about future projects and income stability.",2025-09-30 06:51:02.922230+00:00
5,0,33601.0,0,,"I feel generally content with my life as a skilled worker, though there's some lingering disappointment about not achieving certain personal goals",2025-09-30 06:51:02.924246+00:00
8,0,33601.0,0,,"I feel generally content with my life as a researcher, though there are some mild concerns about work challenges and uncertainties",2025-09-30 06:51:02.950923+00:00
10,0,33601.0,0,,I feel hungry,2025-09-30 06:51:04.079913+00:00
1,0,33601.0,0,,I feel hungry,2025-09-30 06:51:04.750823+00:00
3,0,33601.0,0,,I feel hungry,2025-09-30 06:51:05.116808+00:00
5,0,33601.0,0,,I feel hungry,2025-09-30 06:51:05.182358+00:00
8,0,33601.0,0,,I feel hungry,2025-09-30 06:51:05.269892+00:00
7,0,33601.0,0,,I feel hungry,2025-09-30 06:51:05.388034+00:00
10,0,33601.0,0,,"I choose to Eat outside because Given the sunny weather and pleasant 23°C temperature, eating outside provides an opportunity to improve mood from disappointment while satisfying hunger. As a 33-year-old HR manager at the workplace during morning hours, eating outside is socially appropriate and offers a brief mental break. The workplace location makes this option easily controllable with minimal effort required.",2025-09-30 06:51:18.065490+00:00
8,0,33601.0,0,,"I choose to Eat at current location because As a researcher at workplace during morning hours (09:20), eating at current location is most efficient and appropriate. The sunny weather and comfortable temperature (23°C) don't necessitate going outside. This option aligns well with workplace norms for researchers, allows quick satisfaction of hunger without disrupting work flow, and has high controllability since workplace facilities are readily available.",2025-09-30 06:51:19.659708+00:00
5,0,33601.0,0,,"I choose to Eat at current location because As a 51-year-old fitter at workplace during work hours (09:20), eating at current location is most practical. It aligns with workplace norms, avoids travel time, maintains work continuity, and fits the satisfaction emotion. The sunny 23°C weather doesn't necessitate outdoor eating, and workplace eating is easily controllable without additional costs or planning.",2025-09-30 06:51:19.871788+00:00
7,0,33601.0,0,,"I choose to Eat outside because At 09:20 during work hours, eating outside is appropriate for a quick breakfast or snack. The sunny weather and pleasant 23°C temperature make outdoor dining enjoyable. As an architect at the workplace, this option allows for a brief break while satisfying hunger efficiently. Eating at home is impractical during work hours, and eating at the current workplace location may not provide suitable food options or a proper break environment.",2025-09-30 06:51:19.901462+00:00
1,0,33601.0,0,,"I choose to Eat at current location because As a chef at the workplace during morning hours (09:20), eating at the current location is highly convenient and appropriate. The workplace likely has kitchen facilities available, making food preparation easy and efficient. This option aligns well with being at work during business hours, doesn't require leaving the workplace, and fits the professional context. The emotional state of satisfaction suggests comfort with the current environment, and the occupation as a chef indicates familiarity and control over food preparation.",2025-09-30 06:51:21.236443+00:00
3,0,33601.0,0,,"I choose to Eat outside because As a 26-year-old security guard at workplace during morning hours (09:20), eating outside is most suitable. The sunny weather and pleasant 23°C temperature make outdoor dining appealing. Eating at home is impractical while at work, and eating at current location may not provide proper meal options. Eating outside allows for a proper breakfast/meal break during work hours, which is socially acceptable for security personnel. The option is highly controllable - nearby restaurants or food stalls would be readily available and accessible during a work break.",2025-09-30 06:51:22.148222+00:00
7,0,33901.0,0,,"I feel generally positive with moderate joy, as nothing particularly good or bad is happening in my life currently.",2025-09-30 06:51:43.581406+00:00
10,0,33901.0,0,,"I feel predominantly negative emotions with sadness and anger being most prominent, while positive emotions are weaker. This reflects a state of emotional distress and dissatisfaction.",2025-09-30 06:51:43.767663+00:00
3,0,33901.0,0,,"I feel a complex mix of emotions with sadness and anger being most prominent, likely related to my widowhood and current security guard work situation",2025-09-30 06:51:43.820424+00:00
1,0,33901.0,0,,"I feel generally content with my life as a married chef, though there are minor concerns that keep me from being completely joyful.",2025-09-30 06:51:43.931490+00:00
7,0,33901.0,0,,I feel hungry,2025-09-30 06:51:45.669400+00:00
3,0,33901.0,0,,I feel hungry,2025-09-30 06:51:45.681883+00:00
10,0,33901.0,0,,I feel hungry,2025-09-30 06:51:45.692813+00:00
1,0,33901.0,0,,I feel hungry,2025-09-30 06:51:45.811195+00:00
6,2,3601.0,0,,I feel hungry,2025-09-30 10:48:16.203784+00:00
1,0,33901.0,0,,"I choose to Eat at current location because As a chef at workplace during morning hours (09:25), eating at current location is highly convenient and appropriate. It aligns with workplace norms, requires minimal effort (high perceived control), and fits well with the current satisfaction emotion and sunny weather conditions. No need to travel or wait, allowing immediate hunger satisfaction while maintaining work readiness.",2025-09-30 06:51:59.869383+00:00
7,0,33901.0,0,,"I choose to Eat at current location because As an architect at workplace at 09:25, this is breakfast time and eating at current location is most convenient and time-efficient. The sunny 23°C weather doesn't necessitate going outside, and workplace eating is socially acceptable during work hours. High perceived control since food is likely available in workplace cafeteria or nearby delivery options, fitting well with current satisfaction emotion and no pressing matters.",2025-09-30 06:52:00.028225+00:00
3,0,33901.0,0,,"I choose to Eat at current location because As a security guard at workplace during working hours (09:25), eating at current location is most practical - it maintains work presence, avoids leaving post, and addresses hunger immediately. The distress emotion suggests need for quick, low-effort solution without additional stress of going outside or home. Weather and temperature are favorable but irrelevant given workplace constraints.",2025-09-30 06:52:00.052444+00:00
10,0,33901.0,0,,"I choose to Eat at current location because As a 33-year-old HR manager experiencing distress at 09:25 in the workplace, eating at the current location is most appropriate. It allows immediate hunger satisfaction without disrupting work responsibilities, aligns with professional workplace norms where quick meals during work hours are acceptable, and offers high controllability since workplace facilities (microwave, break room) are readily available. The sunny 23°C weather is pleasant but doesn't outweigh the need for efficient workplace eating given the emotional distress and work context.",2025-09-30 06:52:01.756368+00:00
7,0,34201.0,0,,"I feel generally content and positive with mild negative emotions, as nothing particularly good or bad is happening in my life currently.",2025-09-30 06:52:23.845171+00:00
3,0,34201.0,0,,"I feel a mix of lingering sadness from my loss, with moderate anxiety and frustration about my current security guard job, though there are still moments of quiet contentment in my daily routine.",2025-09-30 06:52:24.568863+00:00
7,0,34201.0,0,,I feel hungry,2025-09-30 06:52:25.833391+00:00
3,0,34201.0,0,,I feel hungry,2025-09-30 06:52:26.645579+00:00
3,0,34201.0,0,,"I choose to Eat at current location because As a security guard at workplace during working hours (09:30), eating at current location is most practical. It allows immediate hunger satisfaction without leaving post, aligns with workplace norms for security personnel, and has high controllability since food can be brought from home or ordered for workplace consumption. The distress emotion suggests convenience and minimal disruption would be beneficial.",2025-09-30 06:52:41.337150+00:00
7,0,34201.0,0,,"I choose to Eat outside because At 09:30 during work hours, eating outside is appropriate for a quick breakfast or snack. The sunny 23°C weather makes outdoor dining pleasant. As an architect at the workplace, this allows for a short break while satisfying hunger. Eating at home is impractical due to being at work, and eating at current location may not provide suitable food options or proper break environment.",2025-09-30 06:52:44.570010+00:00
7,0,34501.0,0,,"I feel generally positive with moderate joy, though there are some underlying concerns reflected in the other emotions",2025-09-30 06:53:05.080434+00:00
7,0,34501.0,0,,I feel hungry,2025-09-30 06:53:07.027306+00:00
7,0,34501.0,0,,"I choose to Eat at current location because As an architect at workplace during morning hours (09:35), eating at current location is most practical and efficient. The weather is sunny and temperature is comfortable (23°C), but workplace eating saves time and aligns with professional work schedule. Social norms support workplace eating during work hours, and perceived control is high since food is readily available or can be ordered. This option satisfies hunger while maintaining work productivity and routine.",2025-09-30 06:53:21.174666+00:00
7,0,34801.0,0,,"I feel generally positive with moderate joy, as nothing particularly good or bad is happening in my life currently",2025-09-30 06:53:43.899385+00:00
7,0,34801.0,0,,I feel hungry,2025-09-30 06:53:46.565439+00:00
7,0,34801.0,0,,"I choose to Eat outside because The sunny weather and pleasant 23°C temperature make eating outside appealing. As an architect at the workplace around 9:40 AM, breakfast or a morning snack would be appropriate. Eating outside allows enjoying the nice weather while satisfying hunger, is socially acceptable for a mid-morning break, and is easily controllable since there are likely nearby food options. The satisfaction emotion and neutral thoughts suggest this would be an enjoyable choice.",2025-09-30 06:53:59.540417+00:00
7,0,35101.0,0,,"I feel generally positive with moderate joy, though experiencing some mixed emotions including mild sadness and other feelings",2025-09-30 06:54:22.477587+00:00
5,0,35101.0,0,,"I feel disappointed and concerned about the financial loss from the failed purchase, which affects my mood and creates some anxiety about my budget.",2025-09-30 06:54:22.752672+00:00
7,0,35101.0,0,,I feel hungry,2025-09-30 06:54:24.545527+00:00
5,0,35101.0,0,,I feel hungry,2025-09-30 06:54:24.711975+00:00
7,0,35101.0,0,,"I choose to Eat at current location because At workplace during work hours (09:45), eating at current location is most convenient and time-efficient. As an architect, staying at workplace allows immediate return to work tasks. Weather and temperature are pleasant but not relevant for workplace eating. Social norms support workplace meals during work hours, and perceived control is high since food is likely available at workplace or nearby.",2025-09-30 06:54:37.966585+00:00
5,0,35101.0,0,,"I choose to Eat at current location because As a 51-year-old钳工 at workplace during morning hours (09:45), eating at current location is most practical. It avoids travel time, fits workplace norms for quick meals during breaks, and provides immediate hunger relief without disrupting work schedule. The disappointment emotion suggests convenience and minimal effort would be preferred over going outside or home.",2025-09-30 06:54:40.193106+00:00
7,0,35401.0,0,,"I feel generally content and positive, with some mild concerns and mixed emotions, but overall leaning toward happiness in my current situation.",2025-09-30 06:55:01.122100+00:00
7,0,35401.0,0,,I feel hungry,2025-09-30 06:55:03.095908+00:00
7,0,35401.0,0,,"I choose to Eat outside because The sunny weather and pleasant 23°C temperature make eating outside appealing for a 34-year-old architect who feels satisfied. Eating at the workplace during work hours is socially acceptable for a quick meal. With good weather and being at the workplace, going outside for food is easily controllable and provides a pleasant break from work.",2025-09-30 06:55:17.677046+00:00
7,0,35701.0,0,,I feel generally content and positive with a mild sense of optimism about my current situation,2025-09-30 06:55:41.200947+00:00
7,0,35701.0,0,,I feel hungry,2025-09-30 06:55:43.093108+00:00
7,0,35701.0,0,,"I choose to Eat outside because At 09:55 during work hours, eating outside is appropriate for a quick meal break. The sunny weather and pleasant 23°C temperature make going outside enjoyable. As an architect, taking a short break for food is socially acceptable. Eating at the workplace might be less satisfying, and going home is impractical during work hours. The location being 'workplace' suggests nearby food options are readily available.",2025-09-30 06:55:58.244393+00:00
7,0,36001.0,0,,"I feel generally positive with moderate joy, though there are some underlying concerns and neutral emotions present",2025-09-30 06:56:19.485023+00:00
7,0,36001.0,0,,I feel hungry,2025-09-30 06:56:21.554722+00:00
7,0,36001.0,0,,"I choose to Eat outside because At 10:00 AM at workplace with sunny 23°C weather, eating outside provides a pleasant break. As a 34-year-old architect, a short outdoor meal aligns with professional flexibility and satisfies hunger conveniently. Eating at home is impractical from workplace, and eating at current location lacks the enjoyable weather benefit. The sunny conditions make outdoor dining appealing and easily controllable.",2025-09-30 06:56:33.847464+00:00
4,0,36301.0,0,,"I feel frustrated and disappointed because I failed to complete my meal plan despite spending a significant amount of money, which affects my budget and daily routine.",2025-09-30 06:56:55.864699+00:00
7,0,36301.0,0,,"I feel generally content and positive, with moderate joy being my dominant emotion while other emotions remain at low to moderate levels.",2025-09-30 06:56:56.155319+00:00
4,0,36301.0,0,,I have safe needs right now,2025-09-30 06:56:57.820458+00:00
7,0,36301.0,0,,I feel hungry,2025-09-30 06:57:00.992145+00:00
4,0,36301.0,0,,"I choose to Work because As a 58-year-old barber currently at workplace during work hours (10:05 AM), choosing Work aligns with professional responsibilities and provides stable income security. The sunny weather and comfortable 23°C temperature create favorable working conditions. While experiencing disappointment, focusing on work can provide structure and routine that contributes to safety through stable employment. Shopping would be less appropriate given the work context and time of day.",2025-09-30 06:57:12.548587+00:00
7,0,36301.0,0,,"I choose to Eat outside because The sunny weather and pleasant 23°C temperature make eating outside appealing. As an architect at workplace during mid-morning break, eating outside provides a refreshing change of environment. This aligns well with the satisfaction emotion and allows enjoying the nice weather while satisfying hunger. Eating outside is socially acceptable during work breaks and easily controllable given the current time and location.",2025-09-30 06:57:14.168670+00:00
7,0,36601.0,0,,"I feel generally positive with moderate joy, though experiencing some mixed emotions including mild sadness and surprise",2025-09-30 06:57:37.191189+00:00
2,0,36601.0,0,,"I feel content and satisfied after successfully completing my morning tasks - finding a nice spot to eat, buying food, and now enjoying my meal. The simple pleasure of a good meal brings me joy.",2025-09-30 06:57:37.976062+00:00
8,0,36601.0,0,,"I feel somewhat disappointed about the failed plan and the money spent on food decisions that didn't work out, but I'm maintaining a generally positive outlook as a researcher who understands that not all plans succeed.",2025-09-30 06:57:38.550389+00:00
7,0,36601.0,0,,I feel hungry,2025-09-30 06:57:39.247286+00:00
2,0,36601.0,0,,I have social needs right now,2025-09-30 06:57:39.952507+00:00
8,0,36601.0,0,,I have social needs right now,2025-09-30 06:57:40.781442+00:00
7,0,36601.0,0,,"I choose to Eat outside because As a 34-year-old architect at workplace during lunch hour (10:10), eating outside is suitable given the pleasant sunny weather (23°C). This allows for a refreshing break, aligns with professional workplace norms for lunch breaks, and is easily executable with nearby food options. Eating at home is impractical due to distance, while eating at current location may not provide adequate food options or break environment.",2025-09-30 06:57:52.173708+00:00
2,0,36601.0,0,,"I choose to Contact with friends because As a 69-year-old with satisfaction emotion and sunny weather at 23°C, contacting friends aligns well with social needs. The pleasant outdoor environment supports social interaction, and at this age, maintaining social connections is highly valued. While income/occupation details are unknown, the basic action of contacting friends (via phone or meeting) is generally feasible and controllable.",2025-09-30 06:57:54.476810+00:00
8,0,36601.0,0,,"I choose to Contact with friends because Given the current disappointment emotion and need for social satisfaction, contacting friends is highly appropriate. As a researcher at workplace during work hours, this can be done discreetly via messaging or short calls. The sunny weather and comfortable temperature create a positive backdrop for social interaction. While workplace norms may limit extensive socializing, brief contact is acceptable and can help alleviate disappointment through social support.",2025-09-30 06:57:56.180545+00:00
7,0,36901.0,0,,"I feel generally positive with moderate joy, as nothing particularly good or bad is happening in my life currently.",2025-09-30 06:58:17.734434+00:00
8,0,36901.0,0,,"I feel disappointed and frustrated that I cannot find anyone to connect with in my social network, which makes me question my social relationships and feel isolated despite being married.",2025-09-30 06:58:18.178166+00:00
7,0,36901.0,0,,I feel hungry,2025-09-30 06:58:19.572424+00:00
8,0,36901.0,0,,I have social needs right now,2025-09-30 06:58:19.904365+00:00
7,0,36901.0,0,,"I choose to Eat outside because The sunny weather and pleasant 23°C temperature make eating outside appealing. As an architect at the workplace during mid-morning, eating outside provides a refreshing break and aligns with professional norms. It's highly controllable with nearby food options, offering convenience without disrupting work flow.",2025-09-30 06:58:33.552432+00:00
8,0,36901.0,0,,"I choose to Contact with friends because Given the current disappointment emotion and need for social satisfaction, contacting friends is highly appropriate. As a researcher at workplace during work hours, this can be done discreetly via messaging or brief calls. The sunny weather and comfortable temperature create a positive backdrop for social interaction. While workplace norms may limit extensive socializing, brief contact is acceptable and can help alleviate disappointment by connecting with supportive relationships.",2025-09-30 06:58:37.170943+00:00
7,0,37201.0,0,,"I feel generally positive with moderate joy, though there are some underlying concerns and mixed emotions present",2025-09-30 06:58:59.592359+00:00
2,0,37201.0,0,,"I feel somewhat disappointed that I couldn't connect with anyone in my social network, but I'm still content having found a comfortable outdoor spot to sit and enjoy the day.",2025-09-30 06:59:00.184096+00:00
7,0,37201.0,0,,I feel hungry,2025-09-30 06:59:01.532598+00:00
2,0,37201.0,0,,I have social needs right now,2025-09-30 06:59:02.220219+00:00
