id,day,t,type,speaker,content,created_at
10,0,28801.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no negative event happening, reaching out to friends can enhance positive feelings and fulfill the need for social interaction. Social contact is generally encouraged and viewed positively (subjective norm), and contacting friends is a simple, controllable action that can be done remotely (high perceived control).",2025-07-24 07:07:47.361189
5,0,28801.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is at home with a positive emotion of relief, contacting friends is a suitable and easily executable option. The person has a high level of control over initiating contact, and it aligns with fulfilling the social need. Subjective norm is moderately supportive, assuming social interactions are generally encouraged in their environment.",2025-07-24 07:07:48.071274
2,0,28801.0,0,,"I choose to Contact with friends because Given the current need to satisfy social interaction and being at home on a sunny morning with a feeling of relief, contacting friends is a feasible and positive choice. As an experimental physicist, social interaction can provide a mental break and emotional support. The good weather and early time of day suggest that reaching out to friends could lead to plans such as a coffee meet-up or a walk, aligning well with both personal well-being and social norms. Additionally, initiating contact is easy and within personal control, making it highly actionable.",2025-07-24 07:07:48.430157
20,0,28801.0,0,,"I choose to Contact with friends because Given the current need to satisfy social interaction and the neutral emotional state, reaching out to friends aligns well with the desire for positive engagement. Since it is early morning and the weather is pleasant, initiating contact could lead to plans that make the day more fulfilling. Social norms support this action, and contacting friends is an easily controllable and executable task.",2025-07-24 07:07:48.572843
15,0,28801.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no negative event happening, reaching out to friends can enhance positive feelings. The weather is pleasant, which may encourage social plans. As a bartender, interacting socially may also align with personal networking habits. Contacting friends is easy to execute from home, thus perceived control is high.",2025-07-24 07:07:49.248435
12,0,28801.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no specific negative event happening, reaching out to friends can enhance positive feelings and fulfill the need for social interaction. Socializing aligns with a homemaker's often interconnected and relationship-oriented lifestyle. With a sunny day and a pleasant temperature of 23°C, it's an inviting environment to connect, possibly even plan a casual outdoor meetup. The perceived ease of contacting friends (via phone or social media) makes this option highly controllable.",2025-07-24 07:07:50.328750
18,0,28801.0,0,,"I choose to Contact with friends because The current environment is pleasant with sunny weather and a comfortable temperature of 23C, making it a good time to engage socially. Since the need is to satisfy social interaction and the person is currently at home with no negative emotions, reaching out to friends is both feasible and desirable. The person has a sense of control over initiating contact, and there are no constraints noted that would hinder this action. Social interaction aligns with the person’s role as a community organizer and supports maintaining relationships.",2025-07-24 07:07:51.034983
3,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.265879
16,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.268210
5,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.268923
2,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.269520
8,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.270635
1,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.271156
4,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.271668
6,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.272190
12,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.272715
9,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.275031
7,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.275536
13,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.275983
14,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.276443
18,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.276889
11,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.277315
17,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.277794
19,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.278257
10,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.278719
15,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:17.279162
20,0,29701.0,0,,"I feel neutral, as there is nothing particularly good or bad happening.",2025-07-24 07:08:18.962795
20,0,29701.0,0,,I have social needs right now,2025-07-24 07:08:19.730400
4,0,29701.0,0,,"I choose to Contact with friends because The current environment is positive (sunny, comfortable temperature), and the emotion of relief suggests a stable mindset. Since the current need is to satisfy social connection and the individual is at home with no specific constraints mentioned, contacting friends is a feasible and natural choice. It is likely socially encouraged and easily executed through a call or message, hence high perceived control.",2025-07-24 07:08:23.245218
8,0,29701.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is at home with no specific constraints mentioned, contacting friends aligns well with fulfilling that need. The sunny weather and mild temperature (23°C) may make social interaction more pleasant, even if virtual or via phone. Socially, reaching out to friends is generally encouraged and viewed positively. The ease of execution (e.g., using a phone or internet) makes it highly controllable.",2025-07-24 07:08:23.461020
9,0,29701.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the individual is at home with no specific constraints mentioned, contacting friends is a feasible and appropriate action. The attitude toward this option is positive as it aligns with the need for social engagement. Subjective norm is moderately high as social interaction is generally encouraged. Perceived control is high because reaching out to friends is a simple and controllable action.",2025-07-24 07:08:23.600384
10,0,29701.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no specific negative event happening, reaching out to friends can enhance social bonding and make the relief more meaningful. The sunny weather and pleasant temperature (23°C) make it a good day to engage in outdoor or indoor social activities. Contacting friends aligns with social norms and is an easy action to execute from home, especially at this time of day when people are generally available.",2025-07-24 07:08:24.064352
16,0,29701.0,0,,"I choose to Contact with friends because Given the current need to satisfy social interaction, contacting friends is a suitable option. The sunny weather and comfortable temperature (23C) make it an ideal day to reach out. As a Late-Night Talk Show Host, social interaction is crucial for both personal well-being and professional inspiration. The time of day (08:15 AM) suggests the beginning of a new day, making it reasonable to connect with friends who may also be starting their day. Friends are likely to appreciate the interaction, aligning with subjective norms. Additionally, contacting friends is within personal control and easy to execute through calls, messages, or social media.",2025-07-24 07:08:24.820942
11,0,29701.0,0,,"I choose to Contact with friends because The current weather is sunny and the temperature is pleasant (23C), making it an ideal time to engage in social activities. Since the person is at home and feeling relief with no pressing issues, reaching out to friends would be a positive use of time. Social interaction aligns with the current need to satisfy social engagement. The action is easy to execute through calls or messages, implying high perceived control. Subjective norm is high as maintaining social connections is generally encouraged, especially in a positive emotional state.",2025-07-24 07:08:24.958916
18,0,29701.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is at home with a positive emotion of relief, contacting friends is a natural and easily executable choice. The weather and temperature are pleasant, which could also open opportunities for suggesting outdoor plans with friends. Social interaction aligns well with the occupation of a Community Organizer, indicating a preference for interpersonal activities. There are no constraints mentioned, making this action highly controllable.",2025-07-24 07:08:25.043852
15,0,29701.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is at home with a feeling of relief, contacting friends is a natural and preferred choice. The weather and temperature are pleasant, which might make social interactions more appealing. Reaching out to friends is also easy and fully controllable at this moment, making it an ideal option.",2025-07-24 07:08:25.440437
2,0,29701.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the individual is at home with no immediate work or external constraints mentioned, contacting friends is a feasible and appropriate choice. The weather and temperature are pleasant, which may make social interaction more enjoyable. Reaching out to friends is under personal control, easy to execute, and aligns with the need for social fulfillment.",2025-07-24 07:08:25.596926
14,0,29701.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no negative event happening, reaching out to friends can enhance social connection and emotional well-being. The weather is pleasant, which makes it a good day to engage in social activities. Being a homemaker and at the age of 70, maintaining social contact is likely important for companionship and emotional support. Contacting friends is also under high perceived control as it can be done easily through phone or in-person visits.",2025-07-24 07:08:25.716591
17,0,29701.0,0,,"I choose to Contact with friends because The current environment is pleasant with sunny weather and a comfortable temperature of 23°C, making it a good time to engage socially. Since the individual is at home and feeling a sense of relief, reaching out to friends can enhance mood and maintain healthy social connections. Socially, contacting friends is a widely accepted behavior and fits well with the need to satisfy social interaction. The perceived control is high because initiating contact requires minimal effort and resources.",2025-07-24 07:08:25.754158
19,0,29701.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no specific negative event happening, reaching out to friends can be a positive way to utilize this emotional state. Social interaction is generally encouraged and viewed favorably, especially during pleasant weather and at a comfortable room temperature of 23°C, which makes the idea of connecting more appealing. Additionally, contacting friends is an action that is easy to execute with high controllability, requiring minimal effort or resources.",2025-07-24 07:08:25.779921
1,0,29701.0,0,,"I choose to Contact with friends because The current environment is pleasant with sunny weather and a comfortable temperature of 23C, which makes it a good time to engage socially. As a theoretical physicist, the individual may experience high intellectual demand and solitude, so contacting friends can provide emotional balance and mental relaxation. The state of 'relief' and absence of any negative or positive thoughts further support the idea of initiating a social interaction for light engagement. Social norms generally encourage connecting with others, especially during good weather, and this action is easily controllable as the individual is at home and can reach out via phone, message, or plan a meet-up.",2025-07-24 07:08:25.947929
7,0,29701.0,0,,"I choose to Contact with friends because Given the current need to satisfy social interaction and the positive emotion of relief, contacting friends is a natural and preferred choice. The sunny weather and comfortable temperature make it an ideal day to reach out. Social norms support this behavior, and it is highly controllable as the individual can decide when and how to contact friends.",2025-07-24 07:08:26.636842
20,0,29701.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the environment is positive (sunny weather, pleasant temperature), reaching out to friends aligns well with the desire for social engagement. As an Orchestra Conductor, interacting with friends could also indirectly relate to professional or creative exchanges. The behavior is socially acceptable, and with modern communication tools, it is very controllable and easy to execute from home.",2025-07-24 07:08:26.704301
3,0,29701.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is at home with no specific constraints, contacting friends aligns well with the need. The weather and emotional state of relief make it a good time for socializing. Reaching out to friends is also socially encouraged and easy to execute with modern communication tools.",2025-07-24 07:08:26.831163
12,0,29701.0,0,,"I choose to Contact with friends because Since the current emotion is relief and the weather is pleasant, reaching out to friends can enhance positive feelings and maintain social connections. Social interaction is generally encouraged for emotional well-being, and being at home makes initiating contact easy and within control.",2025-07-24 07:08:27.017254
13,0,29701.0,0,,"I choose to Contact with friends because The current weather is pleasant and the temperature is comfortable (23C), making it an ideal time to engage socially. Since the need is to satisfy social interaction and the individual is currently at home with a feeling of relief and no pressing tasks, reaching out to friends aligns well with their current mindset. Social norms also encourage maintaining relationships, especially during favorable conditions, and contacting friends is a simple action that requires minimal effort, thus having high perceived control.",2025-07-24 07:08:27.832891
5,0,29701.0,0,,"I choose to Contact with friends because Since the individual is at home, it is early in the morning (08:15), and the weather is pleasant (sunny, 23°C), reaching out to friends can effectively satisfy the need for social interaction. The person feels relief with no immediate stressors, making this an opportune time to connect. Contacting friends is also very easy to execute, especially with modern communication tools, resulting in high perceived control.",2025-07-24 07:08:29.722064
6,0,29701.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no negative event occurring, reaching out to friends aligns well with the need to satisfy social interaction. Being at home on a sunny day with a pleasant temperature (23C) creates a comfortable environment to initiate contact. Social norms support maintaining connections, especially in a non-urgent, relaxed context. Additionally, initiating contact is under full control and requires minimal effort.",2025-07-24 07:08:29.974418
17,0,29701.0,1,17,"Hey Bella, just opened the app—how are you?",2025-07-24 07:08:30.566824
3,0,29701.0,1,3,Hey girl! 😊 Text me when you get a sec – we need to plan our next coffee run!,2025-07-24 07:08:32.352500
7,0,30601.0,1,7,Hi! I’m doing well—relieved to have a quiet evening after a long day. How are you?,2025-07-24 07:09:00.244891
7,0,29701.0,1,17,"{""content"": ""Hey Bella, just opened the app—how are you?"", ""type"": ""social""}",2025-07-24 07:08:56.474295
7,0,30601.0,1,7,Of course! Let’s meet at Brewed Awakening tomorrow at 3? 😊,2025-07-24 07:09:04.384301
7,0,29701.0,1,3,"{""content"": ""Hey girl! 😊 Text me when you get a sec – we need to plan our next coffee run!"", ""type"": ""social""}",2025-07-24 07:09:00.264401
8,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.411291
3,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.417382
14,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.420234
15,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.422236
6,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.424296
1,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.426300
17,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.428321
18,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.430450
19,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.432412
5,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.434304
2,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.436244
4,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.438218
7,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.440017
11,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.441628
9,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.443310
16,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.445379
12,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.450435
13,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.452237
10,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:04.453718
20,0,30601.0,0,,I feel balanced but somewhat detached due to the lack of social connection.,2025-07-24 07:09:06.329695
20,0,30601.0,0,,I have social needs right now,2025-07-24 07:09:07.126191
3,0,30601.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is at home with a positive emotion of relief, contacting friends is a natural and easy step. The weather being sunny and the temperature pleasant may also make the prospect of social interaction more appealing. Social norms generally support connecting with friends, especially during leisurely times of the day like early morning. Initiating contact is highly controllable and aligns well with the context provided.",2025-07-24 07:09:09.833569
19,0,30601.0,0,,"I choose to Contact with friends because Given the current state of being at home, with a feeling of relief and no immediate obligations, reaching out to friends is a reasonable way to satisfy social needs. The weather being sunny and temperature pleasant might also provide a good backdrop for initiating a conversation or planning a short outdoor meet-up. The perceived ease of contacting friends via phone or social media is high, and the decision to do so is entirely within personal control. However, the subjective norm is moderate as social expectations around contacting friends can vary depending on cultural or personal contexts.",2025-07-24 07:09:10.791246
11,0,30601.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no specific negative event happening, reaching out to friends can be a positive use of time. The sunny weather and pleasant temperature (23°C) make it conducive to engage in social activities. Contacting friends aligns with the social need and is easy to execute from home, via call or message. Socially, it is generally encouraged to maintain connections, especially during calm and positive moments.",2025-07-24 07:09:11.246028
1,0,30601.0,0,,"I choose to Contact with friends because Since the current emotion is one of relief and nothing particularly good or bad is happening, reaching out to friends can enhance the sense of well-being and fulfill the need for social interaction. As a theoretical physicist, the individual may often engage in solitary work, so connecting with friends aligns well with the need for social satisfaction. Subjective norms moderately support this as social interaction is generally encouraged. The perceived control is high since contacting friends is a simple action requiring minimal effort or resources.",2025-07-24 07:09:11.556449
7,0,30601.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is currently at home with no specific constraints mentioned, contacting friends is a feasible and appropriate action. The weather being sunny and the person being in a state of joy enhances the inclination towards social interaction. Contacting friends aligns with social norms and is easily controllable as it requires minimal effort (e.g., calling or messaging friends).",2025-07-24 07:09:11.792969
8,0,30601.0,0,,"I choose to Contact with friends because The current weather is pleasant and the temperature is mild (23C), making it a good time to engage socially. Since the individual is at home and there is no indication of urgency or negative emotion, reaching out to friends can be a satisfying way to fulfill the need for social interaction. As an experimental physicist, they may have colleagues or friends with similar interests, and contacting them could provide both social satisfaction and intellectual stimulation. There are no apparent barriers to initiating contact, which makes the action highly controllable.",2025-07-24 07:09:12.527449
14,0,30601.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is a need to satisfy social interaction, contacting friends is a positive choice to maintain relationships and engage in light, enjoyable conversation. The sunny weather and comfortable temperature make it a pleasant time to reach out. As a homemaker with possibly flexible time, this activity is easy to control and execute, especially at home. Social norms support staying connected with friends, particularly at this time of day.",2025-07-24 07:09:12.949355
17,0,30601.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is at home with a pleasant weather and a feeling of relief, contacting friends is a suitable and easy way to fulfill the need. The attitude toward this action is positive as it aligns with the need for socialization. Subjective norm is moderately high as social interaction is generally encouraged. The perceived control is high since this action can be easily executed through calls or messages.",2025-07-24 07:09:13.092372
2,0,30601.0,0,,"I choose to Contact with friends because Given the current need to satisfy social interaction and the context of being at home during early morning hours with a pleasant weather condition, reaching out to friends seems appropriate. The sunny weather and feeling of relief create a favorable environment for initiating contact. While there is no explicit information about personal social habits or pressure from others, the ease of contacting friends via digital communication makes this a highly controllable action. It aligns well with fulfilling the social need and leveraging the current positive context.",2025-07-24 07:09:13.409545
15,0,30601.0,0,,"I choose to Contact with friends because Since the current weather is sunny and the temperature is pleasant (23°C), it's an ideal time to reach out and plan a relaxed meetup with friends, possibly outdoors or at a café. Being a bartender and currently at home with a feeling of relief, connecting with friends can help fulfill the social need effectively. Social interactions are generally encouraged and contacting friends is easy and controllable at this moment.",2025-07-24 07:09:14.260676
4,0,30601.0,0,,"I choose to Contact with friends because The current weather is pleasant and the temperature is mild, which makes it a good time to connect with friends. Given that the individual is currently at home and feeling relief, reaching out to friends could help fulfill social needs. There are no constraints mentioned that would make contacting friends difficult, hence perceived control is high. Social interaction aligns well with the subjective norm as maintaining connections is generally encouraged. Attitude is positive, assuming the individual values social engagement.",2025-07-24 07:09:14.637531
12,0,30601.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there is no negative incident happening, reaching out to friends can enhance positive feelings and fulfill the need for social interaction. The weather is pleasant, which may encourage communication or planning meetups. As a homemaker with presumably flexible control over time, contacting friends is both feasible and socially acceptable.",2025-07-24 07:09:14.687036
16,0,30601.0,0,,"I choose to Contact with friends because Since the current need is to satisfy social interaction and the person is at home with a positive emotion of relief, contacting friends is a suitable choice. As a Late-Night Talk Show Host, social interaction is likely an important and familiar part of the job, making this option even more appropriate. The sunny weather and pleasant temperature (23C) contribute to a positive environment, which can enhance the likelihood of initiating contact. Reaching out to friends is also an easy and controllable action at this moment given the lack of other constraints.",2025-07-24 07:09:14.771745
18,0,30601.0,0,,"I choose to Contact with friends because Since the current emotion is one of relief and nothing specifically good or bad is happening, reaching out to friends can help maintain positive social connections and potentially lead to enjoyable plans given the pleasant weather (sunny, 23°C). Social interaction aligns well with the need to satisfy social desires. Subjective norm is moderately high, as contacting friends is generally viewed as appropriate and encouraged behavior. The perceived control is high because it is an easy action to initiate, for example, through a message or a call.",2025-07-24 07:09:15.035527
6,0,30601.0,0,,"I choose to Contact with friends because The current environment is pleasant with sunny weather and a comfortable temperature of 23C, making it an ideal time to reach out and connect with friends. As an astrophysicist, social interaction can provide a refreshing break, and the feeling of relief supports engaging in a positive and relaxing activity. Contacting friends aligns with societal expectations and is easy to execute through calls or messages, enhancing perceived control.",2025-07-24 07:09:15.415214
9,0,30601.0,0,,"I choose to Contact with friends because The current weather is pleasant (sunny, 23°C) and the individual is at home with a feeling of relief and no immediate stressors. Reaching out to friends aligns well with the need for social interaction and can enhance positive emotions. Social norms generally encourage maintaining contact with friends, especially during free time. Additionally, contacting friends is an action that the person can easily control and execute, requiring minimal effort such as sending a message or making a call.",2025-07-24 07:09:15.457981
13,0,30601.0,0,,"I choose to Contact with friends because Since the current emotion is relief and nothing pressing is happening, reaching out to friends aligns well with the need to satisfy social interaction. As an Organic Grocery Owner, maintaining social connections could also lead to potential business-related conversations or community engagement. The sunny weather and comfortable temperature (23C) make it a pleasant time to initiate contact, and being at home at 08:30 provides a relaxed environment to make a call or send messages. Contacting friends is easy to control and execute with minimal effort.",2025-07-24 07:09:15.888799
5,0,30601.0,0,,"I choose to Contact with friends because Since the current emotion is relief and there's no specific negative event happening, reaching out to friends can enhance positive feelings and maintain social bonds. Social interaction aligns well with the need to satisfy social urges. The sunny weather and comfortable temperature (23C) make it an inviting environment to connect, possibly suggesting outdoor or enjoyable indoor activities. Contacting friends is easy and fully controllable, especially being at home with no constraints indicated.",2025-07-24 07:09:15.955030
10,0,30601.0,0,,"I choose to Contact with friends because The current weather is sunny and the temperature is pleasant (23°C), which makes it an ideal time to engage socially. Since the individual is at home with no immediate obligations and experiencing a feeling of relief, reaching out to friends would be a positive use of time that aligns with their current emotional state. Social interaction is also generally encouraged at this time of day, and contacting friends is a simple, controllable action that requires minimal effort.",2025-07-24 07:09:16.280360
20,0,30601.0,0,,"I choose to Contact with friends because Since you are currently at home, it is easy to contact friends via phone or message, which satisfies your social need. The sunny weather and mild temperature (23C) may also make friends more receptive to connecting or planning an outing. Given your emotion of distress, reaching out to friends could provide emotional support and improve your mood.",2025-07-24 07:09:18.436537
5,0,30601.0,1,5,Hey Sheld! Just thinking it’s been too long since our last game night. Let’s fix that soon!,2025-07-24 07:09:20.874966
17,0,31501.0,1,17,"Glad to hear that, Bella! Same here—quiet nights are the best after a hectic day. How’s your evening going?",2025-07-24 07:09:50.100599
17,0,30601.0,1,7,"{""content"": ""Hi! I’m doing well—relieved to have a quiet evening after a long day. How are you?"", ""type"": ""social""}",2025-07-24 07:09:46.817941
7,0,31501.0,1,7,Hey Pennie! So glad you mentioned it — let's plan a game night soon!,2025-07-24 07:09:50.146207
7,0,30601.0,1,5,"{""content"": ""Hey Sheld! Just thinking it’s been too long since our last game night. Let’s fix that soon!"", ""type"": ""social""}",2025-07-24 07:09:46.828938
3,0,31501.0,1,3,Perfect! Can’t wait to catch up. See you tomorrow at 3 then! ☕️,2025-07-24 07:09:52.139356
3,0,30601.0,1,7,"{""content"": ""Of course! Let’s meet at Brewed Awakening tomorrow at 3? 😊"", ""type"": ""social""}",2025-07-24 07:09:46.826319
1,0,31501.0,0,,I have social needs right now,2025-07-24 07:09:52.161434
2,0,31501.0,0,,I have social needs right now,2025-07-24 07:09:52.162983
3,0,31501.0,0,,I have social needs right now,2025-07-24 07:09:52.163766
4,0,31501.0,0,,I have social needs right now,2025-07-24 07:09:52.164371
